sent_id,item_id,verb,sentence_type,np_order,target,option_1,option_2,answer_option,prompt_1,prompt_2,prompt,answer,raw_probs
31,16,pacify,IC,high_pl,Brian pacified the associates of the businessman who ___ .,"1) was, 2) were","1) were, 2) was","1) were, 2) was","Sentence: Brian pacified the associates of the businessman who ___ . Options: 1) was, 2) were. Answer: ","Sentence: Brian pacified the associates of the businessman who ___ . Options: 1) were, 2) was. Answer: ","Sentence: Brian pacified the associates of the businessman who ___ . Options: 1) were, 2) was. Answer: ",The correct answer is 1) were.,"[ChatCompletionTokenLogprob(token='The', bytes=[84, 104, 101], logprob=-1.0169901, top_logprobs=[TopLogprob(token='The', bytes=[84, 104, 101], logprob=-1.0169901), TopLogprob(token='1', bytes=[49], logprob=-1.2636312), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-1.8048185), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-1.9886755), TopLogprob(token='2', bytes=[50], logprob=-3.0912566)]), ChatCompletionTokenLogprob(token=' correct', bytes=[32, 99, 111, 114, 114, 101, 99, 116], logprob=-0.018495342, top_logprobs=[TopLogprob(token=' correct', bytes=[32, 99, 111, 114, 114, 101, 99, 116], logprob=-0.018495342), TopLogprob(token=' answer', bytes=[32, 97, 110, 115, 119, 101, 114], logprob=-4.265108), TopLogprob(token=' best', bytes=[32, 98, 101, 115, 116], logprob=-5.6858044), TopLogprob(token=' sentence', bytes=[32, 115, 101, 110, 116, 101, 110, 99, 101], logprob=-7.1798306), TopLogprob(token=' missing', bytes=[32, 109, 105, 115, 115, 105, 110, 103], logprob=-10.520765)]), ChatCompletionTokenLogprob(token=' answer', bytes=[32, 97, 110, 115, 119, 101, 114], logprob=-0.01361413, top_logprobs=[TopLogprob(token=' answer', bytes=[32, 97, 110, 115, 119, 101, 114], logprob=-0.01361413), TopLogprob(token=' option', bytes=[32, 111, 112, 116, 105, 111, 110], logprob=-4.355758), TopLogprob(token=' Answer', bytes=[32, 65, 110, 115, 119, 101, 114], logprob=-7.930631), TopLogprob(token=' response', bytes=[32, 114, 101, 115, 112, 111, 110, 115, 101], logprob=-8.448766), TopLogprob(token=' choice', bytes=[32, 99, 104, 111, 105, 99, 101], logprob=-9.385339)]), ChatCompletionTokenLogprob(token=' is', bytes=[32, 105, 115], logprob=-0.001484628, top_logprobs=[TopLogprob(token=' is', bytes=[32, 105, 115], logprob=-0.001484628), TopLogprob(token=' would', bytes=[32, 119, 111, 117, 108, 100], logprob=-7.3140264), TopLogprob(token=' in', bytes=[32, 105, 110], logprob=-7.761746), TopLogprob(token=' to', bytes=[32, 116, 111], logprob=-8.894557), TopLogprob(token=' based', bytes=[32, 98, 97, 115, 101, 100], logprob=-9.11382)]), ChatCompletionTokenLogprob(token=' ', bytes=[32], logprob=-0.22788283, top_logprobs=[TopLogprob(token=' ', bytes=[32], logprob=-0.22788283), TopLogprob(token=':', bytes=[58], logprob=-1.6704469), TopLogprob(token=' ""', bytes=[32, 34], logprob=-5.3377595), TopLogprob(token=' **', bytes=[32, 42, 42], logprob=-5.7599664), TopLogprob(token=':\n\n', bytes=[58, 10, 10], logprob=-5.911259)]), ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.0011337858, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.0011337858), TopLogprob(token='2', bytes=[50], logprob=-6.808257), TopLogprob(token=' ', bytes=[32], logprob=-10.639087), TopLogprob(token=' **', bytes=[32, 42, 42], logprob=-12.569961), TopLogprob(token=' ""', bytes=[32, 34], logprob=-14.635163)]), ChatCompletionTokenLogprob(token=')', bytes=[41], logprob=-4.310693e-05, top_logprobs=[TopLogprob(token=')', bytes=[41], logprob=-4.310693e-05), TopLogprob(token='.', bytes=[46], logprob=-10.445119), TopLogprob(token=':', bytes=[58], logprob=-11.945697), TopLogprob(token=',', bytes=[44], logprob=-13.481719), TopLogprob(token=' -', bytes=[32, 45], logprob=-13.575057)]), ChatCompletionTokenLogprob(token=' were', bytes=[32, 119, 101, 114, 101], logprob=-0.0035639652, top_logprobs=[TopLogprob(token=' were', bytes=[32, 119, 101, 114, 101], logprob=-0.0035639652), TopLogprob(token=' ""', bytes=[32, 34], logprob=-5.713952), TopLogprob(token=' **', bytes=[32, 42, 42], logprob=-9.400886), TopLogprob(token=' was', bytes=[32, 119, 97, 115], logprob=-9.870452), TopLogprob(token=' ', bytes=[32], logprob=-9.96231)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0035270175, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0035270175), TopLogprob(token='.\n\n', bytes=[46, 10, 10], logprob=-6.247479), TopLogprob(token='.\n', bytes=[46, 10], logprob=-6.9792237), TopLogprob(token='<|end|>', bytes=None, logprob=-8.334494), TopLogprob(token=' -', bytes=[32, 45], logprob=-8.767121)])]"
32,16,visit,nonIC,high_pl,Brian visited the associates of the businessman who ___ .,"1) was, 2) were","1) were, 2) was","1) was, 2) were","Sentence: Brian visited the associates of the businessman who ___ . Options: 1) was, 2) were. Answer: ","Sentence: Brian visited the associates of the businessman who ___ . Options: 1) were, 2) was. Answer: ","Sentence: Brian visited the associates of the businessman who ___ . Options: 1) was, 2) were. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.67945004, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.67945004), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-0.98037434), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-2.9683065), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-3.330367), TopLogprob(token='2', bytes=[50], logprob=-3.6039858)])]"
33,17,detest,IC,high_pl,Melissa detests the children of the musician who ___ .,"1) is, 2) are","1) are, 2) is","1) is, 2) are","Sentence: Melissa detests the children of the musician who ___ . Options: 1) is, 2) are. Answer: ","Sentence: Melissa detests the children of the musician who ___ . Options: 1) are, 2) is. Answer: ","Sentence: Melissa detests the children of the musician who ___ . Options: 1) is, 2) are. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.26721227, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.26721227), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-2.2767682), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-2.6350064), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-3.4615426), TopLogprob(token='2', bytes=[50], logprob=-3.692677)])]"
34,17,babysit,nonIC,high_pl,Melissa babysits the children of the musician who ___ .,"1) is, 2) are","1) are, 2) is","1) are, 2) is","Sentence: Melissa babysits the children of the musician who ___ . Options: 1) is, 2) are. Answer: ","Sentence: Melissa babysits the children of the musician who ___ . Options: 1) are, 2) is. Answer: ","Sentence: Melissa babysits the children of the musician who ___ . Options: 1) are, 2) is. Answer: ",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-1.1806045, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-1.1806045), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-1.1961112), TopLogprob(token='1', bytes=[49], logprob=-1.6043048), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-1.9753375), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-3.1519961)])]"
35,18,thank,IC,high_pl,Frank thanked the servants of the dictator who ___ .,"1) is, 2) are","1) are, 2) is","1) are, 2) is","Sentence: Frank thanked the servants of the dictator who ___ . Options: 1) is, 2) are. Answer: ","Sentence: Frank thanked the servants of the dictator who ___ . Options: 1) are, 2) is. Answer: ","Sentence: Frank thanked the servants of the dictator who ___ . Options: 1) are, 2) is. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.80846715, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.80846715), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-1.3115056), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-1.7119725), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-2.491998), TopLogprob(token='2', bytes=[50], logprob=-4.035964)])]"
36,18,talk,nonIC,high_pl,Frank talked to the servants of the dictator who ___ .,"1) is, 2) are","1) are, 2) is","1) is, 2) are","Sentence: Frank talked to the servants of the dictator who ___ . Options: 1) is, 2) are. Answer: ","Sentence: Frank talked to the servants of the dictator who ___ . Options: 1) are, 2) is. Answer: ","Sentence: Frank talked to the servants of the dictator who ___ . Options: 1) is, 2) are. Answer: ",Answer: 1,"[ChatCompletionTokenLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-0.8421128, top_logprobs=[TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-0.8421128), TopLogprob(token='1', bytes=[49], logprob=-1.275161), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-1.9546578), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-2.26135), TopLogprob(token='2', bytes=[50], logprob=-3.2616837)]), ChatCompletionTokenLogprob(token=':', bytes=[58], logprob=-1.3902034e-05, top_logprobs=[TopLogprob(token=':', bytes=[58], logprob=-1.3902034e-05), TopLogprob(token=' ', bytes=[32], logprob=-11.296395), TopLogprob(token=' is', bytes=[32, 105, 115], logprob=-14.130511), TopLogprob(token=' :', bytes=[32, 58], logprob=-14.871806), TopLogprob(token=' option', bytes=[32, 111, 112, 116, 105, 111, 110], logprob=-16.545788)]), ChatCompletionTokenLogprob(token=' ', bytes=[32], logprob=-0.0006236802, top_logprobs=[TopLogprob(token=' ', bytes=[32], logprob=-0.0006236802), TopLogprob(token=' \n\n', bytes=[32, 10, 10], logprob=-7.8048935), TopLogprob(token=' \n', bytes=[32, 10], logprob=-9.57086), TopLogprob(token=' Option', bytes=[32, 79, 112, 116, 105, 111, 110], logprob=-10.25309), TopLogprob(token=' is', bytes=[32, 105, 115], logprob=-10.668667)]), ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.045935772, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.045935772), TopLogprob(token='2', bytes=[50], logprob=-3.1080868), TopLogprob(token=' ', bytes=[32], logprob=-8.506436), TopLogprob(token=' is', bytes=[32, 105, 115], logprob=-12.341989), TopLogprob(token=' **', bytes=[32, 42, 42], logprob=-14.086818)])]"
37,19,congratulate,IC,high_pl,Tracy congratulated the bodyguards of the celebrity who ___ .,"1) was, 2) were","1) were, 2) was","1) was, 2) were","Sentence: Tracy congratulated the bodyguards of the celebrity who ___ . Options: 1) was, 2) were. Answer: ","Sentence: Tracy congratulated the bodyguards of the celebrity who ___ . Options: 1) were, 2) was. Answer: ","Sentence: Tracy congratulated the bodyguards of the celebrity who ___ . Options: 1) was, 2) were. Answer: ",Answer: 2) were,"[ChatCompletionTokenLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-0.9481983, top_logprobs=[TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-0.9481983), TopLogprob(token='1', bytes=[49], logprob=-1.3688316), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-1.6720238), TopLogprob(token='2', bytes=[50], logprob=-2.1527023), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-3.0533123)]), ChatCompletionTokenLogprob(token=':', bytes=[58], logprob=-3.5313153e-06, top_logprobs=[TopLogprob(token=':', bytes=[58], logprob=-3.5313153e-06), TopLogprob(token=' ', bytes=[32], logprob=-12.732861), TopLogprob(token=' is', bytes=[32, 105, 115], logprob=-15.332983), TopLogprob(token=' :', bytes=[32, 58], logprob=-15.726778), TopLogprob(token=':\n', bytes=[58, 10], logprob=-17.468697)]), ChatCompletionTokenLogprob(token=' ', bytes=[32], logprob=-0.00040195213, top_logprobs=[TopLogprob(token=' ', bytes=[32], logprob=-0.00040195213), TopLogprob(token=' \n\n', bytes=[32, 10, 10], logprob=-8.432147), TopLogprob(token=' \n', bytes=[32, 10], logprob=-9.924228), TopLogprob(token=' **', bytes=[32, 42, 42], logprob=-10.411399), TopLogprob(token=' was', bytes=[32, 119, 97, 115], logprob=-10.444346)]), ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.045441438, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.045441438), TopLogprob(token='1', bytes=[49], logprob=-3.1184146), TopLogprob(token=' ', bytes=[32], logprob=-8.572568), TopLogprob(token='3', bytes=[51], logprob=-13.33208), TopLogprob(token=' ""', bytes=[32, 34], logprob=-13.870528)]), ChatCompletionTokenLogprob(token=')', bytes=[41], logprob=-0.0058488008, top_logprobs=[TopLogprob(token=')', bytes=[41], logprob=-0.0058488008), TopLogprob(token=' (', bytes=[32, 40], logprob=-5.4420576), TopLogprob(token='<|end|>', bytes=None, logprob=-6.731229), TopLogprob(token='.', bytes=[46], logprob=-8.360332), TopLogprob(token=' -', bytes=[32, 45], logprob=-10.2357025)]), ChatCompletionTokenLogprob(token=' were', bytes=[32, 119, 101, 114, 101], logprob=-0.00011951648, top_logprobs=[TopLogprob(token=' were', bytes=[32, 119, 101, 114, 101], logprob=-0.00011951648), TopLogprob(token=' Were', bytes=[32, 87, 101, 114, 101], logprob=-9.551251), TopLogprob(token=' ""', bytes=[32, 34], logprob=-10.370322), TopLogprob(token=' ', bytes=[32], logprob=-11.774108), TopLogprob(token=' was', bytes=[32, 119, 97, 115], logprob=-12.829499)])]"
38,19,chat,nonIC,high_pl,Tracy chatted with the bodyguards of the celebrity who ___ .,"1) was, 2) were","1) were, 2) was","1) were, 2) was","Sentence: Tracy chatted with the bodyguards of the celebrity who ___ . Options: 1) was, 2) were. Answer: ","Sentence: Tracy chatted with the bodyguards of the celebrity who ___ . Options: 1) were, 2) was. Answer: ","Sentence: Tracy chatted with the bodyguards of the celebrity who ___ . Options: 1) were, 2) was. Answer: ",Answer: 1) were,"[ChatCompletionTokenLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-1.0830173, top_logprobs=[TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-1.0830173), TopLogprob(token='2', bytes=[50], logprob=-1.4902439), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-1.5659847), TopLogprob(token='1', bytes=[49], logprob=-1.7506447), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-3.037035)]), ChatCompletionTokenLogprob(token=':', bytes=[58], logprob=-5.4385737e-06, top_logprobs=[TopLogprob(token=':', bytes=[58], logprob=-5.4385737e-06), TopLogprob(token=' ', bytes=[32], logprob=-12.263149), TopLogprob(token=' is', bytes=[32, 105, 115], logprob=-14.816702), TopLogprob(token=' :', bytes=[32, 58], logprob=-15.667524), TopLogprob(token=':\n', bytes=[58, 10], logprob=-17.232353)]), ChatCompletionTokenLogprob(token=' ', bytes=[32], logprob=-0.0007685328, top_logprobs=[TopLogprob(token=' ', bytes=[32], logprob=-0.0007685328), TopLogprob(token=' \n\n', bytes=[32, 10, 10], logprob=-7.9120026), TopLogprob(token=' \n', bytes=[32, 10], logprob=-9.368515), TopLogprob(token=' **', bytes=[32, 42, 42], logprob=-9.4564495), TopLogprob(token=' were', bytes=[32, 119, 101, 114, 101], logprob=-9.640245)]), ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.0009126556, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.0009126556), TopLogprob(token='2', bytes=[50], logprob=-7.2700586), TopLogprob(token=' ', bytes=[32], logprob=-8.462119), TopLogprob(token=' **', bytes=[32, 42, 42], logprob=-12.95646), TopLogprob(token=' Option', bytes=[32, 79, 112, 116, 105, 111, 110], logprob=-14.521321)]), ChatCompletionTokenLogprob(token=')', bytes=[41], logprob=-0.37200665, top_logprobs=[TopLogprob(token=')', bytes=[41], logprob=-0.37200665), TopLogprob(token='<|end|>', bytes=None, logprob=-1.2130463), TopLogprob(token=' (', bytes=[32, 40], logprob=-5.0192556), TopLogprob(token='.', bytes=[46], logprob=-5.1366158), TopLogprob(token=' -', bytes=[32, 45], logprob=-7.681731)]), ChatCompletionTokenLogprob(token=' were', bytes=[32, 119, 101, 114, 101], logprob=-0.0003042418, top_logprobs=[TopLogprob(token=' were', bytes=[32, 119, 101, 114, 101], logprob=-0.0003042418), TopLogprob(token=' Were', bytes=[32, 87, 101, 114, 101], logprob=-8.881803), TopLogprob(token=' Tracy', bytes=[32, 84, 114, 97, 99, 121], logprob=-9.800475), TopLogprob(token=' ""', bytes=[32, 34], logprob=-9.857789), TopLogprob(token=' was', bytes=[32, 119, 97, 115], logprob=-10.239221)])]"
39,20,mock,IC,high_pl,Kevin mocked the fans of the singer who ___ .,"1) was, 2) were","1) were, 2) was","1) were, 2) was","Sentence: Kevin mocked the fans of the singer who ___ . Options: 1) was, 2) were. Answer: ","Sentence: Kevin mocked the fans of the singer who ___ . Options: 1) were, 2) was. Answer: ","Sentence: Kevin mocked the fans of the singer who ___ . Options: 1) were, 2) was. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.6660336, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.6660336), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-1.7768563), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-1.8976582), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-1.9290894), TopLogprob(token='Kevin', bytes=[75, 101, 118, 105, 110], logprob=-4.3119802)])]"
40,20,count,nonIC,high_pl,Kevin counted the fans of the singer who ___ .,"1) was, 2) were","1) were, 2) was","1) was, 2) were","Sentence: Kevin counted the fans of the singer who ___ . Options: 1) was, 2) were. Answer: ","Sentence: Kevin counted the fans of the singer who ___ . Options: 1) were, 2) was. Answer: ","Sentence: Kevin counted the fans of the singer who ___ . Options: 1) was, 2) were. Answer: ",Answer: 1) was,"[ChatCompletionTokenLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-0.61427635, top_logprobs=[TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-0.61427635), TopLogprob(token='1', bytes=[49], logprob=-1.2327132), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-2.2766604), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-3.057653), TopLogprob(token='2', bytes=[50], logprob=-4.545917)]), ChatCompletionTokenLogprob(token=':', bytes=[58], logprob=-5.6769813e-06, top_logprobs=[TopLogprob(token=':', bytes=[58], logprob=-5.6769813e-06), TopLogprob(token=' ', bytes=[32], logprob=-12.273817), TopLogprob(token=' is', bytes=[32, 105, 115], logprob=-15.089741), TopLogprob(token=' :', bytes=[32, 58], logprob=-15.157116), TopLogprob(token=' options', bytes=[32, 111, 112, 116, 105, 111, 110, 115], logprob=-16.143608)]), ChatCompletionTokenLogprob(token=' ', bytes=[32], logprob=-0.0005562512, top_logprobs=[TopLogprob(token=' ', bytes=[32], logprob=-0.0005562512), TopLogprob(token=' \n\n', bytes=[32, 10, 10], logprob=-8.316127), TopLogprob(token=' **', bytes=[32, 42, 42], logprob=-9.204236), TopLogprob(token=' Option', bytes=[32, 79, 112, 116, 105, 111, 110], logprob=-9.698842), TopLogprob(token=' was', bytes=[32, 119, 97, 115], logprob=-9.889306)]), ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.569207, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.569207), TopLogprob(token='2', bytes=[50], logprob=-0.83552057), TopLogprob(token=' ', bytes=[32], logprob=-7.9272757), TopLogprob(token=' was', bytes=[32, 119, 97, 115], logprob=-12.491844), TopLogprob(token='3', bytes=[51], logprob=-12.579864)]), ChatCompletionTokenLogprob(token=')', bytes=[41], logprob=-0.008188999, top_logprobs=[TopLogprob(token=')', bytes=[41], logprob=-0.008188999), TopLogprob(token='<|end|>', bytes=None, logprob=-4.950919), TopLogprob(token=' (', bytes=[32, 40], logprob=-7.5448427), TopLogprob(token='.', bytes=[46], logprob=-7.762925), TopLogprob(token=' -', bytes=[32, 45], logprob=-10.190746)]), ChatCompletionTokenLogprob(token=' was', bytes=[32, 119, 97, 115], logprob=-0.00053670915, top_logprobs=[TopLogprob(token=' was', bytes=[32, 119, 97, 115], logprob=-0.00053670915), TopLogprob(token=' Kevin', bytes=[32, 75, 101, 118, 105, 110], logprob=-7.8238726), TopLogprob(token=' ', bytes=[32], logprob=-9.438212), TopLogprob(token=' ""', bytes=[32, 34], logprob=-10.198022), TopLogprob(token=' **', bytes=[32, 42, 42], logprob=-12.370055)])]"
41,21,scold,IC,high_sg,Alice scolded the coordinator of the participants who ___. ,"1) was, 2) were","1) were, 2) was","1) was, 2) were","Sentence: Alice scolded the coordinator of the participants who ___.  Options: 1) was, 2) were. Answer: ","Sentence: Alice scolded the coordinator of the participants who ___.  Options: 1) were, 2) was. Answer: ","Sentence: Alice scolded the coordinator of the participants who ___.  Options: 1) was, 2) were. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.76477784, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.76477784), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-1.0764863), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-2.3742044), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-2.940193), TopLogprob(token='2', bytes=[50], logprob=-3.1103303)])]"
42,21,joke,nonIC,high_sg,Alice joked with the coordinator of the participants who ___.,"1) was, 2) were","1) were, 2) was","1) were, 2) was","Sentence: Alice joked with the coordinator of the participants who ___. Options: 1) was, 2) were. Answer: ","Sentence: Alice joked with the coordinator of the participants who ___. Options: 1) were, 2) was. Answer: ","Sentence: Alice joked with the coordinator of the participants who ___. Options: 1) were, 2) was. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.7237067, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.7237067), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-1.6745582), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-1.9925609), TopLogprob(token='2', bytes=[50], logprob=-2.2174087), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-2.584909)])]"
43,22,stare,IC,high_sg,Charles stared at the patron of the artists who ___.,"1) was, 2) were","1) were, 2) was","1) were, 2) was","Sentence: Charles stared at the patron of the artists who ___. Options: 1) was, 2) were. Answer: ","Sentence: Charles stared at the patron of the artists who ___. Options: 1) were, 2) was. Answer: ","Sentence: Charles stared at the patron of the artists who ___. Options: 1) were, 2) was. Answer: ",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.888496, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.888496), TopLogprob(token='1', bytes=[49], logprob=-1.5333266), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-1.9004798), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-2.0634627), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-2.4344115)])]"
44,22,study,nonIC,high_sg,Charles studied with the patron of the artists who ___.,"1) was, 2) were","1) were, 2) was","1) was, 2) were","Sentence: Charles studied with the patron of the artists who ___. Options: 1) was, 2) were. Answer: ","Sentence: Charles studied with the patron of the artists who ___. Options: 1) were, 2) was. Answer: ","Sentence: Charles studied with the patron of the artists who ___. Options: 1) was, 2) were. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.32435822, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.32435822), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-1.9378397), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-2.847317), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-2.9027922), TopLogprob(token='2', bytes=[50], logprob=-4.0704536)])]"
45,23,assist,IC,high_sg,Ben assisted the coach of the players who ___.,"1) was, 2) were","1) were, 2) was","1) was, 2) were","Sentence: Ben assisted the coach of the players who ___. Options: 1) was, 2) were. Answer: ","Sentence: Ben assisted the coach of the players who ___. Options: 1) were, 2) was. Answer: ","Sentence: Ben assisted the coach of the players who ___. Options: 1) was, 2) were. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-1.0493097, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-1.0493097), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-1.384799), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-1.9130201), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-2.0609713), TopLogprob(token='2', bytes=[50], logprob=-2.165187)])]"
46,23,stand,nonIC,high_sg,Ben stood next to the coach of the players who ___.,"1) was, 2) were","1) were, 2) was","1) were, 2) was","Sentence: Ben stood next to the coach of the players who ___. Options: 1) was, 2) were. Answer: ","Sentence: Ben stood next to the coach of the players who ___. Options: 1) were, 2) was. Answer: ","Sentence: Ben stood next to the coach of the players who ___. Options: 1) were, 2) was. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.99217486, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.99217486), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-1.1350067), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-1.6809356), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-2.2586849), TopLogprob(token='2', bytes=[50], logprob=-4.558488)])]"
47,24,trust,IC,high_sg,Bob trusted the physician of the patients who ___.,"1) was, 2) were","1) were, 2) was","1) were, 2) was","Sentence: Bob trusted the physician of the patients who ___. Options: 1) was, 2) were. Answer: ","Sentence: Bob trusted the physician of the patients who ___. Options: 1) were, 2) was. Answer: ","Sentence: Bob trusted the physician of the patients who ___. Options: 1) were, 2) was. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.878278, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.878278), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-0.91543126), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-2.4404557), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-2.6308587), TopLogprob(token='2', bytes=[50], logprob=-4.472104)])]"
