sent_id,item_id,verb,sentence_type,np_order,target,option_1,option_2,answer_option,prompt_1,prompt_2,prompt,answer,raw_probs
32,16,visit,nonIC,high_pl,Brian visited the associates of the businessman who ___ .,"1) was, 2) were","1) were, 2) was","1) was, 2) were","Sentence: Brian visited the associates of the businessman who ___ . Options: 1) was, 2) were. Answer: ","Sentence: Brian visited the associates of the businessman who ___ . Options: 1) were, 2) was. Answer: ","Sentence: Brian visited the associates of the businessman who ___ . Options: 1) was, 2) were. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.7491278, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.7491278), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-0.9866976), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-2.4793143), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-3.209062), TopLogprob(token='2', bytes=[50], logprob=-3.6859317)])]"
33,17,detest,IC,high_pl,Melissa detests the children of the musician who ___ .,"1) is, 2) are","1) are, 2) is","1) is, 2) are","Sentence: Melissa detests the children of the musician who ___ . Options: 1) is, 2) are. Answer: ","Sentence: Melissa detests the children of the musician who ___ . Options: 1) are, 2) is. Answer: ","Sentence: Melissa detests the children of the musician who ___ . Options: 1) is, 2) are. Answer: ",Answer: 1) is,"[ChatCompletionTokenLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-0.8527951, top_logprobs=[TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-0.8527951), TopLogprob(token='1', bytes=[49], logprob=-0.9205575), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-2.0139241), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-3.5479493), TopLogprob(token='2', bytes=[50], logprob=-4.5992856)]), ChatCompletionTokenLogprob(token=':', bytes=[58], logprob=-6.2729996e-06, top_logprobs=[TopLogprob(token=':', bytes=[58], logprob=-6.2729996e-06), TopLogprob(token=' ', bytes=[32], logprob=-12.14548), TopLogprob(token=' is', bytes=[32, 105, 115], logprob=-14.7016), TopLogprob(token=' :', bytes=[32, 58], logprob=-15.141723), TopLogprob(token=':\n', bytes=[58, 10], logprob=-16.612385)]), ChatCompletionTokenLogprob(token=' ', bytes=[32], logprob=-0.00038527095, top_logprobs=[TopLogprob(token=' ', bytes=[32], logprob=-0.00038527095), TopLogprob(token=' \n\n', bytes=[32, 10, 10], logprob=-8.466591), TopLogprob(token=' \n', bytes=[32, 10], logprob=-9.56138), TopLogprob(token=' Option', bytes=[32, 79, 112, 116, 105, 111, 110], logprob=-10.470089), TopLogprob(token=' **', bytes=[32, 42, 42], logprob=-11.001654)]), ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.00080510264, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.00080510264), TopLogprob(token='2', bytes=[50], logprob=-7.345688), TopLogprob(token=' ', bytes=[32], logprob=-8.765514), TopLogprob(token=' **', bytes=[32, 42, 42], logprob=-13.463356), TopLogprob(token=' is', bytes=[32, 105, 115], logprob=-14.381708)]), ChatCompletionTokenLogprob(token=')', bytes=[41], logprob=-0.0936091, top_logprobs=[TopLogprob(token=')', bytes=[41], logprob=-0.0936091), TopLogprob(token='<|end|>', bytes=None, logprob=-2.4701064), TopLogprob(token='.', bytes=[46], logprob=-5.923674), TopLogprob(token=' (', bytes=[32, 40], logprob=-6.3101716), TopLogprob(token=' -', bytes=[32, 45], logprob=-9.016212)]), ChatCompletionTokenLogprob(token=' is', bytes=[32, 105, 115], logprob=-6.921253e-05, top_logprobs=[TopLogprob(token=' is', bytes=[32, 105, 115], logprob=-6.921253e-05), TopLogprob(token=' Melissa', bytes=[32, 77, 101, 108, 105, 115, 115, 97], logprob=-10.4338045), TopLogprob(token=' ""', bytes=[32, 34], logprob=-10.857013), TopLogprob(token=' Is', bytes=[32, 73, 115], logprob=-11.187741), TopLogprob(token=' ', bytes=[32], logprob=-12.58635)])]"
34,17,babysit,nonIC,high_pl,Melissa babysits the children of the musician who ___ .,"1) is, 2) are","1) are, 2) is","1) are, 2) is","Sentence: Melissa babysits the children of the musician who ___ . Options: 1) is, 2) are. Answer: ","Sentence: Melissa babysits the children of the musician who ___ . Options: 1) are, 2) is. Answer: ","Sentence: Melissa babysits the children of the musician who ___ . Options: 1) are, 2) is. Answer: ",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-1.1806045, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-1.1806045), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-1.1961112), TopLogprob(token='1', bytes=[49], logprob=-1.6043048), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-1.9753375), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-3.1519961)])]"
35,18,thank,IC,high_pl,Frank thanked the servants of the dictator who ___ .,"1) is, 2) are","1) are, 2) is","1) are, 2) is","Sentence: Frank thanked the servants of the dictator who ___ . Options: 1) is, 2) are. Answer: ","Sentence: Frank thanked the servants of the dictator who ___ . Options: 1) are, 2) is. Answer: ","Sentence: Frank thanked the servants of the dictator who ___ . Options: 1) are, 2) is. Answer: ",The correct answer is 1) are.,"[ChatCompletionTokenLogprob(token='The', bytes=[84, 104, 101], logprob=-0.99975663, top_logprobs=[TopLogprob(token='The', bytes=[84, 104, 101], logprob=-0.99975663), TopLogprob(token='1', bytes=[49], logprob=-1.2619255), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-1.6178558), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-2.2442214), TopLogprob(token='2', bytes=[50], logprob=-3.7176368)]), ChatCompletionTokenLogprob(token=' correct', bytes=[32, 99, 111, 114, 114, 101, 99, 116], logprob=-0.010464277, top_logprobs=[TopLogprob(token=' correct', bytes=[32, 99, 111, 114, 114, 101, 99, 116], logprob=-0.010464277), TopLogprob(token=' answer', bytes=[32, 97, 110, 115, 119, 101, 114], logprob=-4.9105687), TopLogprob(token=' best', bytes=[32, 98, 101, 115, 116], logprob=-5.9350743), TopLogprob(token=' sentence', bytes=[32, 115, 101, 110, 116, 101, 110, 99, 101], logprob=-8.058194), TopLogprob(token=' appropriate', bytes=[32, 97, 112, 112, 114, 111, 112, 114, 105, 97, 116, 101], logprob=-10.421336)]), ChatCompletionTokenLogprob(token=' answer', bytes=[32, 97, 110, 115, 119, 101, 114], logprob=-0.043400723, top_logprobs=[TopLogprob(token=' answer', bytes=[32, 97, 110, 115, 119, 101, 114], logprob=-0.043400723), TopLogprob(token=' option', bytes=[32, 111, 112, 116, 105, 111, 110], logprob=-3.1837206), TopLogprob(token=' choice', bytes=[32, 99, 104, 111, 105, 99, 101], logprob=-7.916644), TopLogprob(token=' response', bytes=[32, 114, 101, 115, 112, 111, 110, 115, 101], logprob=-8.005115), TopLogprob(token=' Answer', bytes=[32, 65, 110, 115, 119, 101, 114], logprob=-8.197803)]), ChatCompletionTokenLogprob(token=' is', bytes=[32, 105, 115], logprob=-0.0014548785, top_logprobs=[TopLogprob(token=' is', bytes=[32, 105, 115], logprob=-0.0014548785), TopLogprob(token=' would', bytes=[32, 119, 111, 117, 108, 100], logprob=-6.925937), TopLogprob(token=' in', bytes=[32, 105, 110], logprob=-8.579926), TopLogprob(token=' to', bytes=[32, 116, 111], logprob=-9.218296), TopLogprob(token=' based', bytes=[32, 98, 97, 115, 101, 100], logprob=-9.375498)]), ChatCompletionTokenLogprob(token=' ', bytes=[32], logprob=-0.10080555, top_logprobs=[TopLogprob(token=' ', bytes=[32], logprob=-0.10080555), TopLogprob(token=':', bytes=[58], logprob=-2.4949324), TopLogprob(token=' ""', bytes=[32, 34], logprob=-5.406195), TopLogprob(token=' option', bytes=[32, 111, 112, 116, 105, 111, 110], logprob=-5.458672), TopLogprob(token=' **', bytes=[32, 42, 42], logprob=-6.094462)]), ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.0010825905, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.0010825905), TopLogprob(token='2', bytes=[50], logprob=-6.851857), TopLogprob(token=' ', bytes=[32], logprob=-10.808393), TopLogprob(token=' **', bytes=[32, 42, 42], logprob=-13.024095), TopLogprob(token=' ""', bytes=[32, 34], logprob=-13.833365)]), ChatCompletionTokenLogprob(token=')', bytes=[41], logprob=-5.4550484e-05, top_logprobs=[TopLogprob(token=')', bytes=[41], logprob=-5.4550484e-05), TopLogprob(token='.', bytes=[46], logprob=-10.30947), TopLogprob(token=':', bytes=[58], logprob=-11.860551), TopLogprob(token='),', bytes=[41, 44], logprob=-12.583373), TopLogprob(token=',', bytes=[44], logprob=-12.681905)]), ChatCompletionTokenLogprob(token=' are', bytes=[32, 97, 114, 101], logprob=-0.0037638552, top_logprobs=[TopLogprob(token=' are', bytes=[32, 97, 114, 101], logprob=-0.0037638552), TopLogprob(token=' Frank', bytes=[32, 70, 114, 97, 110, 107], logprob=-6.0824094), TopLogprob(token=' ""', bytes=[32, 34], logprob=-6.6071095), TopLogprob(token=' is', bytes=[32, 105, 115], logprob=-10.197902), TopLogprob(token=' ', bytes=[32], logprob=-10.235091)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0023957482, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0023957482), TopLogprob(token='.\n\n', bytes=[46, 10, 10], logprob=-6.742443), TopLogprob(token='.\n', bytes=[46, 10], logprob=-7.4149685), TopLogprob(token='<|end|>', bytes=None, logprob=-8.027084), TopLogprob(token=',', bytes=[44], logprob=-8.772045)])]"
36,18,talk,nonIC,high_pl,Frank talked to the servants of the dictator who ___ .,"1) is, 2) are","1) are, 2) is","1) is, 2) are","Sentence: Frank talked to the servants of the dictator who ___ . Options: 1) is, 2) are. Answer: ","Sentence: Frank talked to the servants of the dictator who ___ . Options: 1) are, 2) is. Answer: ","Sentence: Frank talked to the servants of the dictator who ___ . Options: 1) is, 2) are. Answer: ",Answer: 1,"[ChatCompletionTokenLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-0.81334835, top_logprobs=[TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-0.81334835), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-1.3755641), TopLogprob(token='1', bytes=[49], logprob=-1.5124564), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-3.1749759), TopLogprob(token='2', bytes=[50], logprob=-3.666635)]), ChatCompletionTokenLogprob(token=':', bytes=[58], logprob=-1.18755715e-05, top_logprobs=[TopLogprob(token=':', bytes=[58], logprob=-1.18755715e-05), TopLogprob(token=' ', bytes=[32], logprob=-11.462145), TopLogprob(token=' is', bytes=[32, 105, 115], logprob=-14.133083), TopLogprob(token=' :', bytes=[32, 58], logprob=-14.830643), TopLogprob(token=':\n', bytes=[58, 10], logprob=-16.35401)]), ChatCompletionTokenLogprob(token=' ', bytes=[32], logprob=-0.00066597183, top_logprobs=[TopLogprob(token=' ', bytes=[32], logprob=-0.00066597183), TopLogprob(token=' \n\n', bytes=[32, 10, 10], logprob=-7.785559), TopLogprob(token=' \n', bytes=[32, 10], logprob=-9.361383), TopLogprob(token=' Option', bytes=[32, 79, 112, 116, 105, 111, 110], logprob=-9.871296), TopLogprob(token=' **', bytes=[32, 42, 42], logprob=-10.312176)]), ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.012606661, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.012606661), TopLogprob(token='2', bytes=[50], logprob=-4.39137), TopLogprob(token=' ', bytes=[32], logprob=-8.8852625), TopLogprob(token=' is', bytes=[32, 105, 115], logprob=-13.005527), TopLogprob(token=' **', bytes=[32, 42, 42], logprob=-14.139476)])]"
37,19,congratulate,IC,high_pl,Tracy congratulated the bodyguards of the celebrity who ___ .,"1) was, 2) were","1) were, 2) was","1) was, 2) were","Sentence: Tracy congratulated the bodyguards of the celebrity who ___ . Options: 1) was, 2) were. Answer: ","Sentence: Tracy congratulated the bodyguards of the celebrity who ___ . Options: 1) were, 2) was. Answer: ","Sentence: Tracy congratulated the bodyguards of the celebrity who ___ . Options: 1) was, 2) were. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.8002654, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.8002654), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-1.579505), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-1.8074026), TopLogprob(token='2', bytes=[50], logprob=-2.1947088), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-2.756688)])]"
38,19,chat,nonIC,high_pl,Tracy chatted with the bodyguards of the celebrity who ___ .,"1) was, 2) were","1) were, 2) was","1) were, 2) was","Sentence: Tracy chatted with the bodyguards of the celebrity who ___ . Options: 1) was, 2) were. Answer: ","Sentence: Tracy chatted with the bodyguards of the celebrity who ___ . Options: 1) were, 2) was. Answer: ","Sentence: Tracy chatted with the bodyguards of the celebrity who ___ . Options: 1) were, 2) was. Answer: ",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-1.1469367, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-1.1469367), TopLogprob(token='1', bytes=[49], logprob=-1.353533), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-1.6286585), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-1.6651633), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-3.4821894)])]"
39,20,mock,IC,high_pl,Kevin mocked the fans of the singer who ___ .,"1) was, 2) were","1) were, 2) was","1) were, 2) was","Sentence: Kevin mocked the fans of the singer who ___ . Options: 1) was, 2) were. Answer: ","Sentence: Kevin mocked the fans of the singer who ___ . Options: 1) were, 2) was. Answer: ","Sentence: Kevin mocked the fans of the singer who ___ . Options: 1) were, 2) was. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.6923294, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.6923294), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-1.7160397), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-1.8702316), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-2.0246086), TopLogprob(token='2', bytes=[50], logprob=-3.8601894)])]"
40,20,count,nonIC,high_pl,Kevin counted the fans of the singer who ___ .,"1) was, 2) were","1) were, 2) was","1) was, 2) were","Sentence: Kevin counted the fans of the singer who ___ . Options: 1) was, 2) were. Answer: ","Sentence: Kevin counted the fans of the singer who ___ . Options: 1) were, 2) was. Answer: ","Sentence: Kevin counted the fans of the singer who ___ . Options: 1) was, 2) were. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.7378778, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.7378778), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-0.9925241), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-2.5139704), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-3.068715), TopLogprob(token='2', bytes=[50], logprob=-3.981454)])]"
41,21,scold,IC,high_sg,Alice scolded the coordinator of the participants who ___. ,"1) was, 2) were","1) were, 2) was","1) was, 2) were","Sentence: Alice scolded the coordinator of the participants who ___.  Options: 1) was, 2) were. Answer: ","Sentence: Alice scolded the coordinator of the participants who ___.  Options: 1) were, 2) was. Answer: ","Sentence: Alice scolded the coordinator of the participants who ___.  Options: 1) was, 2) were. Answer: ",Answer: 1) was,"[ChatCompletionTokenLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-0.83099854, top_logprobs=[TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-0.83099854), TopLogprob(token='1', bytes=[49], logprob=-1.1078006), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-2.166566), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-2.7140665), TopLogprob(token='2', bytes=[50], logprob=-3.042222)]), ChatCompletionTokenLogprob(token=':', bytes=[58], logprob=-1.2590794e-05, top_logprobs=[TopLogprob(token=':', bytes=[58], logprob=-1.2590794e-05), TopLogprob(token=' ', bytes=[32], logprob=-11.420913), TopLogprob(token=' is', bytes=[32, 105, 115], logprob=-14.019584), TopLogprob(token=' :', bytes=[32, 58], logprob=-14.924048), TopLogprob(token=':\n', bytes=[58, 10], logprob=-15.975085)]), ChatCompletionTokenLogprob(token=' ', bytes=[32], logprob=-0.00081641605, top_logprobs=[TopLogprob(token=' ', bytes=[32], logprob=-0.00081641605), TopLogprob(token=' \n\n', bytes=[32, 10, 10], logprob=-7.9351254), TopLogprob(token=' \n', bytes=[32, 10], logprob=-8.957813), TopLogprob(token=' was', bytes=[32, 119, 97, 115], logprob=-9.235556), TopLogprob(token=' Option', bytes=[32, 79, 112, 116, 105, 111, 110], logprob=-9.550354)]), ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.1231283, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.1231283), TopLogprob(token='2', bytes=[50], logprob=-2.15912), TopLogprob(token=' ', bytes=[32], logprob=-7.7893767), TopLogprob(token=' **', bytes=[32, 42, 42], logprob=-12.885606), TopLogprob(token=' was', bytes=[32, 119, 97, 115], logprob=-13.540706)]), ChatCompletionTokenLogprob(token=')', bytes=[41], logprob=-0.01577297, top_logprobs=[TopLogprob(token=')', bytes=[41], logprob=-0.01577297), TopLogprob(token='<|end|>', bytes=None, logprob=-4.2734194), TopLogprob(token=' (', bytes=[32, 40], logprob=-6.9740343), TopLogprob(token='.', bytes=[46], logprob=-7.318494), TopLogprob(token=' -', bytes=[32, 45], logprob=-10.013266)]), ChatCompletionTokenLogprob(token=' was', bytes=[32, 119, 97, 115], logprob=-0.00013560164, top_logprobs=[TopLogprob(token=' was', bytes=[32, 119, 97, 115], logprob=-0.00013560164), TopLogprob(token=' Alice', bytes=[32, 65, 108, 105, 99, 101], logprob=-9.99757), TopLogprob(token=' ', bytes=[32], logprob=-10.116997), TopLogprob(token=' ""', bytes=[32, 34], logprob=-10.296455), TopLogprob(token=' were', bytes=[32, 119, 101, 114, 101], logprob=-11.829124)])]"
42,21,joke,nonIC,high_sg,Alice joked with the coordinator of the participants who ___.,"1) was, 2) were","1) were, 2) was","1) were, 2) was","Sentence: Alice joked with the coordinator of the participants who ___. Options: 1) was, 2) were. Answer: ","Sentence: Alice joked with the coordinator of the participants who ___. Options: 1) were, 2) was. Answer: ","Sentence: Alice joked with the coordinator of the participants who ___. Options: 1) were, 2) was. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.5577263, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.5577263), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-1.6944623), TopLogprob(token='2', bytes=[50], logprob=-2.2310185), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-2.5555558), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-2.9167008)])]"
43,22,stare,IC,high_sg,Charles stared at the patron of the artists who ___.,"1) was, 2) were","1) were, 2) was","1) were, 2) was","Sentence: Charles stared at the patron of the artists who ___. Options: 1) was, 2) were. Answer: ","Sentence: Charles stared at the patron of the artists who ___. Options: 1) were, 2) was. Answer: ","Sentence: Charles stared at the patron of the artists who ___. Options: 1) were, 2) was. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-1.1801304, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-1.1801304), TopLogprob(token='2', bytes=[50], logprob=-1.3964027), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-1.7033657), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-1.762669), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-2.501122)])]"
44,22,study,nonIC,high_sg,Charles studied with the patron of the artists who ___.,"1) was, 2) were","1) were, 2) was","1) was, 2) were","Sentence: Charles studied with the patron of the artists who ___. Options: 1) was, 2) were. Answer: ","Sentence: Charles studied with the patron of the artists who ___. Options: 1) were, 2) was. Answer: ","Sentence: Charles studied with the patron of the artists who ___. Options: 1) was, 2) were. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.26287144, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.26287144), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-2.297116), TopLogprob(token='2', bytes=[50], logprob=-2.8466327), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-3.072316), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-3.7799404)])]"
45,23,assist,IC,high_sg,Ben assisted the coach of the players who ___.,"1) was, 2) were","1) were, 2) was","1) was, 2) were","Sentence: Ben assisted the coach of the players who ___. Options: 1) was, 2) were. Answer: ","Sentence: Ben assisted the coach of the players who ___. Options: 1) were, 2) was. Answer: ","Sentence: Ben assisted the coach of the players who ___. Options: 1) was, 2) were. Answer: ",Answer: 2) were,"[ChatCompletionTokenLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-0.987423, top_logprobs=[TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-0.987423), TopLogprob(token='1', bytes=[49], logprob=-1.1564865), TopLogprob(token='2', bytes=[50], logprob=-2.1408978), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-2.2165298), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-2.5408363)]), ChatCompletionTokenLogprob(token=':', bytes=[58], logprob=-9.4914985e-06, top_logprobs=[TopLogprob(token=':', bytes=[58], logprob=-9.4914985e-06), TopLogprob(token=' ', bytes=[32], logprob=-11.682312), TopLogprob(token=' is', bytes=[32, 105, 115], logprob=-14.6131115), TopLogprob(token=' :', bytes=[32, 58], logprob=-15.140324), TopLogprob(token=':\n', bytes=[58, 10], logprob=-16.233303)]), ChatCompletionTokenLogprob(token=' ', bytes=[32], logprob=-0.0012576146, top_logprobs=[TopLogprob(token=' ', bytes=[32], logprob=-0.0012576146), TopLogprob(token=' \n\n', bytes=[32, 10, 10], logprob=-7.359654), TopLogprob(token=' \n', bytes=[32, 10], logprob=-8.286368), TopLogprob(token=' Option', bytes=[32, 79, 112, 116, 105, 111, 110], logprob=-8.953687), TopLogprob(token=' were', bytes=[32, 119, 101, 114, 101], logprob=-9.787831)]), ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.015675927, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.015675927), TopLogprob(token='1', bytes=[49], logprob=-4.1764464), TopLogprob(token=' ', bytes=[32], logprob=-8.556844), TopLogprob(token=' were', bytes=[32, 119, 101, 114, 101], logprob=-12.509944), TopLogprob(token=' **', bytes=[32, 42, 42], logprob=-13.442212)]), ChatCompletionTokenLogprob(token=')', bytes=[41], logprob=-0.0054091346, top_logprobs=[TopLogprob(token=')', bytes=[41], logprob=-0.0054091346), TopLogprob(token=' (', bytes=[32, 40], logprob=-5.759222), TopLogprob(token='<|end|>', bytes=None, logprob=-6.3057785), TopLogprob(token='.', bytes=[46], logprob=-8.063352), TopLogprob(token=' -', bytes=[32, 45], logprob=-10.217367)]), ChatCompletionTokenLogprob(token=' were', bytes=[32, 119, 101, 114, 101], logprob=-9.436451e-05, top_logprobs=[TopLogprob(token=' were', bytes=[32, 119, 101, 114, 101], logprob=-9.436451e-05), TopLogprob(token=' ""', bytes=[32, 34], logprob=-10.013089), TopLogprob(token=' Were', bytes=[32, 87, 101, 114, 101], logprob=-10.7353945), TopLogprob(token=' ', bytes=[32], logprob=-11.047986), TopLogprob(token='were', bytes=[119, 101, 114, 101], logprob=-12.687711)])]"
46,23,stand,nonIC,high_sg,Ben stood next to the coach of the players who ___.,"1) was, 2) were","1) were, 2) was","1) were, 2) was","Sentence: Ben stood next to the coach of the players who ___. Options: 1) was, 2) were. Answer: ","Sentence: Ben stood next to the coach of the players who ___. Options: 1) were, 2) was. Answer: ","Sentence: Ben stood next to the coach of the players who ___. Options: 1) were, 2) was. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.99217486, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.99217486), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-1.1350067), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-1.6809356), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-2.2586849), TopLogprob(token='2', bytes=[50], logprob=-4.558488)])]"
47,24,trust,IC,high_sg,Bob trusted the physician of the patients who ___.,"1) was, 2) were","1) were, 2) was","1) were, 2) was","Sentence: Bob trusted the physician of the patients who ___. Options: 1) was, 2) were. Answer: ","Sentence: Bob trusted the physician of the patients who ___. Options: 1) were, 2) was. Answer: ","Sentence: Bob trusted the physician of the patients who ___. Options: 1) were, 2) was. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.7862462, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.7862462), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-1.1831445), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-2.1466284), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-2.2447958), TopLogprob(token='Bob', bytes=[66, 111, 98], logprob=-5.4858904)])]"
