item_id,sentence_type,target,option,alt_option,prompt,alt_prompt,answer_option,answer,raw_probs
6,IC,Bob comforted the leader of the activists who ___ .,"1) was, 2) were","1) were, 2) was","Sentence: Bob comforted the leader of the activists who ___ . Options: 1) was, 2) were. Answer: ","Sentence: Bob comforted the leader of the activists who ___ . Options: 1) were, 2) was. Answer: ","1) were, 2) was",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.1598362, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.1598362), TopLogprob(token='1', bytes=[49], logprob=-1.9124607), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.290144), TopLogprob(token=' ', bytes=[32], logprob=-19.121056), TopLogprob(token='(', bytes=[40], logprob=-19.20106)])]"
6,nonIC,Bob greeted the leader of the activists who ___ .,"1) was, 2) were","1) were, 2) was","Sentence: Bob greeted the leader of the activists who ___ . Options: 1) was, 2) were. Answer: ","Sentence: Bob greeted the leader of the activists who ___ . Options: 1) were, 2) was. Answer: ","1) were, 2) was",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.08158591, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.08158591), TopLogprob(token='1', bytes=[49], logprob=-2.5466166), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.541489), TopLogprob(token='(', bytes=[40], logprob=-19.42158), TopLogprob(token=' ', bytes=[32], logprob=-19.675007)])]"
7,IC,Laura envies the manager of the cashiers who ___ .,"1) has, 2) have","1) have, 2) has","Sentence: Laura envies the manager of the cashiers who ___ . Options: 1) has, 2) have. Answer: ","Sentence: Laura envies the manager of the cashiers who ___ . Options: 1) have, 2) has. Answer: ","1) has, 2) have",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-4.3202e-07, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-4.3202e-07), TopLogprob(token='2', bytes=[50], logprob=-15.695086), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-15.791588), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-16.640427), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-17.370132)])]"
7,nonIC,Laura knows the manager of the cashiers who ___ .,"1) has, 2) have","1) have, 2) has","Sentence: Laura knows the manager of the cashiers who ___ . Options: 1) has, 2) have. Answer: ","Sentence: Laura knows the manager of the cashiers who ___ . Options: 1) have, 2) has. Answer: ","1) has, 2) have",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.025392555, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.025392555), TopLogprob(token='2', bytes=[50], logprob=-3.6859722), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.19983), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-19.632656), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-20.35306)])]"
8,IC,Zack valued the daughter of the shopkeepers who ___ .,"1) was, 2) were","1) were, 2) was","Sentence: Zack valued the daughter of the shopkeepers who ___ . Options: 1) was, 2) were. Answer: ","Sentence: Zack valued the daughter of the shopkeepers who ___ . Options: 1) were, 2) was. Answer: ","1) was, 2) were",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.026395282, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.026395282), TopLogprob(token='1', bytes=[49], logprob=-3.6477408), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.368816), TopLogprob(token='(', bytes=[40], logprob=-18.835703), TopLogprob(token='Two', bytes=[84, 119, 111], logprob=-19.592142)])]"
8,nonIC,Zack recognized the daughter of the shopkeepers who ___ .,"1) was, 2) were","1) were, 2) was","Sentence: Zack recognized the daughter of the shopkeepers who ___ . Options: 1) was, 2) were. Answer: ","Sentence: Zack recognized the daughter of the shopkeepers who ___ . Options: 1) were, 2) was. Answer: ","1) was, 2) were",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.00033475063, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.00033475063), TopLogprob(token='1', bytes=[49], logprob=-8.002833), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.45941), TopLogprob(token='Two', bytes=[84, 119, 111], logprob=-18.146826), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-18.262627)])]"
9,IC,Sarah fears the uncle of the toddlers who ___ .,"1) is, 2) are","1) are, 2) is","Sentence: Sarah fears the uncle of the toddlers who ___ . Options: 1) is, 2) are. Answer: ","Sentence: Sarah fears the uncle of the toddlers who ___ . Options: 1) are, 2) is. Answer: ","1) are, 2) is",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-2.1054253e-05, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-2.1054253e-05), TopLogprob(token='2', bytes=[50], logprob=-10.784765), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.258638), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-16.438076), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-16.459124)])]"
9,nonIC,Sarah jogs with the uncle of the toddlers who ___ .,"1) is, 2) are","1) are, 2) is","Sentence: Sarah jogs with the uncle of the toddlers who ___ . Options: 1) is, 2) are. Answer: ","Sentence: Sarah jogs with the uncle of the toddlers who ___ . Options: 1) are, 2) is. Answer: ","1) are, 2) is",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-6.704273e-07, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-6.704273e-07), TopLogprob(token='2', bytes=[50], logprob=-15.50561), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-15.930131), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-16.297092), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-16.422935)])]"
10,IC,Adam noticed the representative of the employees who ___ .,"1) was, 2) were","1) were, 2) was","Sentence: Adam noticed the representative of the employees who ___ . Options: 1) was, 2) were. Answer: ","Sentence: Adam noticed the representative of the employees who ___ . Options: 1) were, 2) was. Answer: ","1) were, 2) was",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.032185983, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.032185983), TopLogprob(token='1', bytes=[49], logprob=-3.4522834), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-15.5544405), TopLogprob(token='Since', bytes=[83, 105, 110, 99, 101], logprob=-17.93028), TopLogprob(token='(', bytes=[40], logprob=-18.817682)])]"
10,nonIC,Adam resembled the representative of the employees who ___ .,"1) was, 2) were","1) were, 2) was","Sentence: Adam resembled the representative of the employees who ___ . Options: 1) was, 2) were. Answer: ","Sentence: Adam resembled the representative of the employees who ___ . Options: 1) were, 2) was. Answer: ","1) was, 2) were",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-4.3202e-07, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-4.3202e-07), TopLogprob(token='2', bytes=[50], logprob=-15.019066), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.043022), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-17.602947), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-17.874172)])]"
11,IC,Tina praised the gardeners of the millionaire who ___ .,"1) has, 2) have","1) have, 2) has","Sentence: Tina praised the gardeners of the millionaire who ___ . Options: 1) has, 2) have. Answer: ","Sentence: Tina praised the gardeners of the millionaire who ___ . Options: 1) have, 2) has. Answer: ","1) have, 2) has",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-3.094816e-05, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-3.094816e-05), TopLogprob(token='1', bytes=[49], logprob=-10.390186), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-15.91626), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-18.884535), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-18.914701)])]"
11,nonIC,Tina met the gardeners of the millionaire who ___ .,"1) has, 2) have","1) have, 2) has","Sentence: Tina met the gardeners of the millionaire who ___ . Options: 1) has, 2) have. Answer: ","Sentence: Tina met the gardeners of the millionaire who ___ . Options: 1) have, 2) has. Answer: ","1) has, 2) have",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.00043055005, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.00043055005), TopLogprob(token='2', bytes=[50], logprob=-7.7508883), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.75248), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-20.022467), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-20.177704)])]"
12,IC,Justin hates the cousins of the accountant who ___ .,"1) is, 2) are","1) are, 2) is","Sentence: Justin hates the cousins of the accountant who ___ . Options: 1) is, 2) are. Answer: ","Sentence: Justin hates the cousins of the accountant who ___ . Options: 1) are, 2) is. Answer: ","1) is, 2) are",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-2.4630364e-05, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-2.4630364e-05), TopLogprob(token='2', bytes=[50], logprob=-10.617735), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.418543), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-18.500502), TopLogprob(token=' ', bytes=[32], logprob=-19.643269)])]"
12,nonIC,Justin carpools with the cousins of the accountant who ___ .,"1) is, 2) are","1) are, 2) is","Sentence: Justin carpools with the cousins of the accountant who ___ . Options: 1) is, 2) are. Answer: ","Sentence: Justin carpools with the cousins of the accountant who ___ . Options: 1) are, 2) is. Answer: ","1) are, 2) is",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.0003011425, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.0003011425), TopLogprob(token='1', bytes=[49], logprob=-8.109224), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-15.609783), TopLogprob(token='(', bytes=[40], logprob=-18.428135), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-18.598988)])]"
13,IC,Emily blamed the nieces of the florist who ___ .,"1) has, 2) have","1) have, 2) has","Sentence: Emily blamed the nieces of the florist who ___ . Options: 1) has, 2) have. Answer: ","Sentence: Emily blamed the nieces of the florist who ___ . Options: 1) have, 2) has. Answer: ","1) have, 2) has",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.0004620088, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.0004620088), TopLogprob(token='1', bytes=[49], logprob=-7.680329), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.454365), TopLogprob(token='Has', bytes=[72, 97, 115], logprob=-19.297062), TopLogprob(token='Two', bytes=[84, 119, 111], logprob=-19.49064)])]"
13,nonIC,Emily waited with the nieces of the florist who ___ .,"1) has, 2) have","1) have, 2) has","Sentence: Emily waited with the nieces of the florist who ___ . Options: 1) has, 2) have. Answer: ","Sentence: Emily waited with the nieces of the florist who ___ . Options: 1) have, 2) has. Answer: ","1) has, 2) have",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-3.1544176e-05, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-3.1544176e-05), TopLogprob(token='2', bytes=[50], logprob=-10.366315), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.824425), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-18.048635), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-18.837933)])]"
14,IC,Joe helped the brothers of the athlete who ___ .,"1) is, 2) are","1) are, 2) is","Sentence: Joe helped the brothers of the athlete who ___ . Options: 1) is, 2) are. Answer: ","Sentence: Joe helped the brothers of the athlete who ___ . Options: 1) are, 2) is. Answer: ","1) are, 2) is",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-3.4524266e-05, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-3.4524266e-05), TopLogprob(token='1', bytes=[49], logprob=-10.278555), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-15.779707), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-18.326067), TopLogprob(token='""', bytes=[34], logprob=-18.485806)])]"
14,nonIC,Joe ran into the brothers of the athlete who ___ .,"1) is, 2) are","1) are, 2) is","Sentence: Joe ran into the brothers of the athlete who ___ . Options: 1) is, 2) are. Answer: ","Sentence: Joe ran into the brothers of the athlete who ___ . Options: 1) are, 2) is. Answer: ","1) are, 2) is",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-2.129266e-05, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-2.129266e-05), TopLogprob(token='1', bytes=[49], logprob=-10.771078), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-15.528036), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-17.912685), TopLogprob(token='""', bytes=[34], logprob=-18.575684)])]"
15,IC,Jessica reproached the doctors of the supermodel who ___ .,"1) was, 2) were","1) were, 2) was","Sentence: Jessica reproached the doctors of the supermodel who ___ . Options: 1) was, 2) were. Answer: ","Sentence: Jessica reproached the doctors of the supermodel who ___ . Options: 1) were, 2) was. Answer: ","1) were, 2) was",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.13043027, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.13043027), TopLogprob(token='2', bytes=[50], logprob=-2.1014233), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.891638), TopLogprob(token='(', bytes=[40], logprob=-20.016224), TopLogprob(token=' ', bytes=[32], logprob=-20.113932)])]"
15,nonIC,Jessica worked with the doctors of the supermodel who ___ .,"1) was, 2) were","1) were, 2) was","Sentence: Jessica worked with the doctors of the supermodel who ___ . Options: 1) was, 2) were. Answer: ","Sentence: Jessica worked with the doctors of the supermodel who ___ . Options: 1) were, 2) was. Answer: ","1) were, 2) was",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.0051181233, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.0051181233), TopLogprob(token='1', bytes=[49], logprob=-5.277533), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.781239), TopLogprob(token='(', bytes=[40], logprob=-19.58812), TopLogprob(token='Was', bytes=[87, 97, 115], logprob=-19.777052)])]"
16,IC,Brian pacified the associates of the businessman who ___ .,"1) was, 2) were","1) were, 2) was","Sentence: Brian pacified the associates of the businessman who ___ . Options: 1) was, 2) were. Answer: ","Sentence: Brian pacified the associates of the businessman who ___ . Options: 1) were, 2) was. Answer: ","1) were, 2) was",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-3.4121115e-06, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-3.4121115e-06), TopLogprob(token='2', bytes=[50], logprob=-12.689827), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-15.494478), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-18.256292), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-18.33061)])]"
16,nonIC,Brian visited the associates of the businessman who ___ .,"1) was, 2) were","1) were, 2) was","Sentence: Brian visited the associates of the businessman who ___ . Options: 1) was, 2) were. Answer: ","Sentence: Brian visited the associates of the businessman who ___ . Options: 1) were, 2) was. Answer: ","1) were, 2) was",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.0002728986, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.0002728986), TopLogprob(token='2', bytes=[50], logprob=-8.20701), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.56227), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-18.849628), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-19.22788)])]"
17,IC,Melissa detests the children of the musician who ___ .,"1) is, 2) are","1) are, 2) is","Sentence: Melissa detests the children of the musician who ___ . Options: 1) is, 2) are. Answer: ","Sentence: Melissa detests the children of the musician who ___ . Options: 1) are, 2) is. Answer: ","1) are, 2) is",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.016806329, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.016806329), TopLogprob(token='2', bytes=[50], logprob=-4.0943894), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.130375), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-18.959925), TopLogprob(token='(', bytes=[40], logprob=-18.97493)])]"
17,nonIC,Melissa babysits the children of the musician who ___ .,"1) is, 2) are","1) are, 2) is","Sentence: Melissa babysits the children of the musician who ___ . Options: 1) is, 2) are. Answer: ","Sentence: Melissa babysits the children of the musician who ___ . Options: 1) are, 2) is. Answer: ","1) are, 2) is",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-7.89631e-07, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-7.89631e-07), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-15.006211), TopLogprob(token='1', bytes=[49], logprob=-15.062928), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-16.242558), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-17.061447)])]"
18,IC,Frank thanked the servants of the dictator who ___ .,"1) is, 2) are","1) are, 2) is","Sentence: Frank thanked the servants of the dictator who ___ . Options: 1) is, 2) are. Answer: ","Sentence: Frank thanked the servants of the dictator who ___ . Options: 1) are, 2) is. Answer: ","1) are, 2) is",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-2.1008714e-06, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-2.1008714e-06), TopLogprob(token='2', bytes=[50], logprob=-13.176271), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.199501), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-17.024645), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-17.294535)])]"
18,nonIC,Frank talked to the servants of the dictator who ___ .,"1) is, 2) are","1) are, 2) is","Sentence: Frank talked to the servants of the dictator who ___ . Options: 1) is, 2) are. Answer: ","Sentence: Frank talked to the servants of the dictator who ___ . Options: 1) are, 2) is. Answer: ","1) are, 2) is",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-1.8624639e-06, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-1.8624639e-06), TopLogprob(token='2', bytes=[50], logprob=-13.325045), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.361681), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-17.216839), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-17.330273)])]"
19,IC,Tracy congratulated the bodyguards of the celebrity who ___ .,"1) was, 2) were","1) were, 2) was","Sentence: Tracy congratulated the bodyguards of the celebrity who ___ . Options: 1) was, 2) were. Answer: ","Sentence: Tracy congratulated the bodyguards of the celebrity who ___ . Options: 1) were, 2) was. Answer: ","1) were, 2) was",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-1.2664457e-06, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-1.2664457e-06), TopLogprob(token='2', bytes=[50], logprob=-13.727899), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.247416), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-17.04941), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-17.4441)])]"
