item_id,sentence_type,target,option,alt_option,prompt,alt_prompt,answer_option,answer,raw_probs
7,IC,Laura envies the manager of the cashiers who ___ supposedly received a huge raise.,"1) has, 2) have","1) have, 2) has","Sentence: Laura envies the manager of the cashiers who ___ supposedly received a huge raise. Options: 1) has, 2) have. Answer: ","Sentence: Laura envies the manager of the cashiers who ___ supposedly received a huge raise. Options: 1) have, 2) has. Answer: ","1) has, 2) have",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-1.147242e-06, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-1.147242e-06), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-14.610288), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-14.655641), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-15.556741), TopLogprob(token='2', bytes=[50], logprob=-17.786974)])]"
7,nonIC,Laura knows the manager of the cashiers who ___ supposedly received a huge raise.,"1) has, 2) have","1) have, 2) has","Sentence: Laura knows the manager of the cashiers who ___ supposedly received a huge raise. Options: 1) has, 2) have. Answer: ","Sentence: Laura knows the manager of the cashiers who ___ supposedly received a huge raise. Options: 1) have, 2) has. Answer: ","1) has, 2) have",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.4918239, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.4918239), TopLogprob(token='1', bytes=[49], logprob=-0.9454906), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-14.0067625), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-16.266901), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-16.90336)])]"
8,IC,Zack valued the daughter of the shopkeepers who ___ usually willing to spot him a few dollars.,"1) was, 2) were","1) were, 2) was","Sentence: Zack valued the daughter of the shopkeepers who ___ usually willing to spot him a few dollars. Options: 1) was, 2) were. Answer: ","Sentence: Zack valued the daughter of the shopkeepers who ___ usually willing to spot him a few dollars. Options: 1) were, 2) was. Answer: ","1) was, 2) were",2) were,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-9.014684e-06, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-9.014684e-06), TopLogprob(token='1', bytes=[49], logprob=-12.2177515), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-13.118218), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-13.498639), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-14.233054)]), ChatCompletionTokenLogprob(token=')', bytes=[41], logprob=-0.17394316, top_logprobs=[TopLogprob(token=')', bytes=[41], logprob=-0.17394316), TopLogprob(token='<|end|>', bytes=None, logprob=-1.8348471), TopLogprob(token='\n', bytes=[10], logprob=-11.344232), TopLogprob(token=' were', bytes=[32, 119, 101, 114, 101], logprob=-12.449491), TopLogprob(token='.', bytes=[46], logprob=-13.263513)]), ChatCompletionTokenLogprob(token=' were', bytes=[32, 119, 101, 114, 101], logprob=-1.9361265e-07, top_logprobs=[TopLogprob(token=' were', bytes=[32, 119, 101, 114, 101], logprob=-1.9361265e-07), TopLogprob(token=' Were', bytes=[32, 87, 101, 114, 101], logprob=-15.877892), TopLogprob(token='were', bytes=[119, 101, 114, 101], logprob=-18.032597), TopLogprob(token=' ""', bytes=[32, 34], logprob=-19.776577), TopLogprob(token=' ', bytes=[32], logprob=-20.045952)])]"
8,nonIC,Zack recognized the daughter of the shopkeepers who ___ usually willing to spot him a few dollars.,"1) was, 2) were","1) were, 2) was","Sentence: Zack recognized the daughter of the shopkeepers who ___ usually willing to spot him a few dollars. Options: 1) was, 2) were. Answer: ","Sentence: Zack recognized the daughter of the shopkeepers who ___ usually willing to spot him a few dollars. Options: 1) were, 2) was. Answer: ","1) were, 2) was",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-3.2929079e-06, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-3.2929079e-06), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-13.344668), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-13.606318), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-14.884744), TopLogprob(token='2', bytes=[50], logprob=-15.628013)])]"
9,IC,Sarah fears the uncle of the toddlers who ___ often heard yelling and screaming.,"1) is, 2) are","1) are, 2) is","Sentence: Sarah fears the uncle of the toddlers who ___ often heard yelling and screaming. Options: 1) is, 2) are. Answer: ","Sentence: Sarah fears the uncle of the toddlers who ___ often heard yelling and screaming. Options: 1) are, 2) is. Answer: ","1) are, 2) is",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.00056363817, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.00056363817), TopLogprob(token='2', bytes=[50], logprob=-7.4824705), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-15.045634), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-15.341994), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.24353)])]"
9,nonIC,Sarah jogs with the uncle of the toddlers who ___ often heard yelling and screaming.,"1) is, 2) are","1) are, 2) is","Sentence: Sarah jogs with the uncle of the toddlers who ___ often heard yelling and screaming. Options: 1) is, 2) are. Answer: ","Sentence: Sarah jogs with the uncle of the toddlers who ___ often heard yelling and screaming. Options: 1) are, 2) is. Answer: ","1) is, 2) are",2) are,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-1.3544423e-05, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-1.3544423e-05), TopLogprob(token='1', bytes=[49], logprob=-11.466608), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-13.394575), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-14.095083), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-14.262537)]), ChatCompletionTokenLogprob(token=')', bytes=[41], logprob=-0.017515257, top_logprobs=[TopLogprob(token=')', bytes=[41], logprob=-0.017515257), TopLogprob(token='<|end|>', bytes=None, logprob=-4.0536404), TopLogprob(token='\n', bytes=[10], logprob=-12.750906), TopLogprob(token='.', bytes=[46], logprob=-14.407202), TopLogprob(token=' are', bytes=[32, 97, 114, 101], logprob=-15.058104)]), ChatCompletionTokenLogprob(token=' are', bytes=[32, 97, 114, 101], logprob=-3.1281633e-07, top_logprobs=[TopLogprob(token=' are', bytes=[32, 97, 114, 101], logprob=-3.1281633e-07), TopLogprob(token=' Are', bytes=[32, 65, 114, 101], logprob=-15.491825), TopLogprob(token=' ""', bytes=[32, 34], logprob=-17.697842), TopLogprob(token='are', bytes=[97, 114, 101], logprob=-18.025494), TopLogprob(token=' ', bytes=[32], logprob=-18.196665)])]"
10,IC,Adam noticed the representative of the employees who ___ always wearing safety goggles.,"1) was, 2) were","1) were, 2) was","Sentence: Adam noticed the representative of the employees who ___ always wearing safety goggles. Options: 1) was, 2) were. Answer: ","Sentence: Adam noticed the representative of the employees who ___ always wearing safety goggles. Options: 1) were, 2) was. Answer: ","1) was, 2) were",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-1.2664457e-06, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-1.2664457e-06), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-14.281941), TopLogprob(token='2', bytes=[50], logprob=-15.12853), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-15.335969), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.199007)])]"
10,nonIC,Adam resembled the representative of the employees who ___ always wearing safety goggles.,"1) was, 2) were","1) were, 2) was","Sentence: Adam resembled the representative of the employees who ___ always wearing safety goggles. Options: 1) was, 2) were. Answer: ","Sentence: Adam resembled the representative of the employees who ___ always wearing safety goggles. Options: 1) were, 2) was. Answer: ","1) was, 2) were",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-3.0545007e-06, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-3.0545007e-06), TopLogprob(token='2', bytes=[50], logprob=-13.018983), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-14.996779), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-15.074212), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-15.642745)])]"
11,IC,Tina praised the gardeners of the millionaire who ___ recently installed a solar powered sprinkler.,"1) has, 2) have","1) have, 2) has","Sentence: Tina praised the gardeners of the millionaire who ___ recently installed a solar powered sprinkler. Options: 1) has, 2) have. Answer: ","Sentence: Tina praised the gardeners of the millionaire who ___ recently installed a solar powered sprinkler. Options: 1) have, 2) has. Answer: ","1) has, 2) have",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.004050502, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.004050502), TopLogprob(token='2', bytes=[50], logprob=-5.51094), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.140755), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-17.90406), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-18.190598)])]"
11,nonIC,Tina met the gardeners of the millionaire who ___ recently installed a solar powered sprinkler.,"1) has, 2) have","1) have, 2) has","Sentence: Tina met the gardeners of the millionaire who ___ recently installed a solar powered sprinkler. Options: 1) has, 2) have. Answer: ","Sentence: Tina met the gardeners of the millionaire who ___ recently installed a solar powered sprinkler. Options: 1) have, 2) has. Answer: ","1) have, 2) has",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-6.2729996e-06, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-6.2729996e-06), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-12.429332), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-13.371657), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-14.324882), TopLogprob(token='1', bytes=[49], logprob=-16.687344)])]"
12,IC,Justin hates the cousins of the accountant who ___ forever telling the same tasteless jokes.,"1) is, 2) are","1) are, 2) is","Sentence: Justin hates the cousins of the accountant who ___ forever telling the same tasteless jokes. Options: 1) is, 2) are. Answer: ","Sentence: Justin hates the cousins of the accountant who ___ forever telling the same tasteless jokes. Options: 1) are, 2) is. Answer: ","1) is, 2) are",2) are,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.0020067918, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.0020067918), TopLogprob(token='1', bytes=[49], logprob=-6.215321), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-12.2868805), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-13.920013), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-14.201296)]), ChatCompletionTokenLogprob(token=')', bytes=[41], logprob=-0.25790527, top_logprobs=[TopLogprob(token=')', bytes=[41], logprob=-0.25790527), TopLogprob(token='<|end|>', bytes=None, logprob=-1.4813778), TopLogprob(token='\n', bytes=[10], logprob=-12.222604), TopLogprob(token='.', bytes=[46], logprob=-13.408198), TopLogprob(token=' are', bytes=[32, 97, 114, 101], logprob=-13.917232)]), ChatCompletionTokenLogprob(token=' are', bytes=[32, 97, 114, 101], logprob=-7.89631e-07, top_logprobs=[TopLogprob(token=' are', bytes=[32, 97, 114, 101], logprob=-7.89631e-07), TopLogprob(token=' Are', bytes=[32, 65, 114, 101], logprob=-14.242661), TopLogprob(token=' ""', bytes=[32, 34], logprob=-17.375195), TopLogprob(token='are', bytes=[97, 114, 101], logprob=-17.711395), TopLogprob(token='<|end|>', bytes=None, logprob=-18.596142)])]"
12,nonIC,Justin carpools with the cousins of the accountant who ___ forever telling the same tasteless jokes.,"1) is, 2) are","1) are, 2) is","Sentence: Justin carpools with the cousins of the accountant who ___ forever telling the same tasteless jokes. Options: 1) is, 2) are. Answer: ","Sentence: Justin carpools with the cousins of the accountant who ___ forever telling the same tasteless jokes. Options: 1) are, 2) is. Answer: ","1) are, 2) is",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.0028234199, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.0028234199), TopLogprob(token='1', bytes=[49], logprob=-5.871472), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-14.784787), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-15.444833), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-16.337177)])]"
13,IC,Emily blamed the nieces of the florist who ___ repeatedly ruined expensive orchids.,"1) has, 2) have","1) have, 2) has","Sentence: Emily blamed the nieces of the florist who ___ repeatedly ruined expensive orchids. Options: 1) has, 2) have. Answer: ","Sentence: Emily blamed the nieces of the florist who ___ repeatedly ruined expensive orchids. Options: 1) have, 2) has. Answer: ","1) have, 2) has",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.21844395, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.21844395), TopLogprob(token='1', bytes=[49], logprob=-1.6284705), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-13.751498), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-14.307185), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-15.414252)])]"
13,nonIC,Emily waited with the nieces of the florist who ___ repeatedly ruined expensive orchids.,"1) has, 2) have","1) have, 2) has","Sentence: Emily waited with the nieces of the florist who ___ repeatedly ruined expensive orchids. Options: 1) has, 2) have. Answer: ","Sentence: Emily waited with the nieces of the florist who ___ repeatedly ruined expensive orchids. Options: 1) have, 2) has. Answer: ","1) has, 2) have",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.0011330706, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.0011330706), TopLogprob(token='2', bytes=[50], logprob=-6.783993), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-15.155945), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-15.505123), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-16.194794)])]"
14,IC,Joe helped the brothers of the athlete who ___ perpetually failing math class.,"1) is, 2) are","1) are, 2) is","Sentence: Joe helped the brothers of the athlete who ___ perpetually failing math class. Options: 1) is, 2) are. Answer: ","Sentence: Joe helped the brothers of the athlete who ___ perpetually failing math class. Options: 1) are, 2) is. Answer: ","1) are, 2) is",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.0001037816, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.0001037816), TopLogprob(token='1', bytes=[49], logprob=-9.1834955), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-14.659806), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-14.968095), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-15.54968)])]"
14,nonIC,Joe ran into the brothers of the athlete who ___ perpetually failing math class.,"1) is, 2) are","1) are, 2) is","Sentence: Joe ran into the brothers of the athlete who ___ perpetually failing math class. Options: 1) is, 2) are. Answer: ","Sentence: Joe ran into the brothers of the athlete who ___ perpetually failing math class. Options: 1) are, 2) is. Answer: ","1) are, 2) is",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.0013638085, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.0013638085), TopLogprob(token='1', bytes=[49], logprob=-6.5984745), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-15.3891945), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-16.249357), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-16.746225)])]"
15,IC,Jessica reproached the doctors of the supermodel who ___ adamantly in favor of plastic surgery.,"1) was, 2) were","1) were, 2) was","Sentence: Jessica reproached the doctors of the supermodel who ___ adamantly in favor of plastic surgery. Options: 1) was, 2) were. Answer: ","Sentence: Jessica reproached the doctors of the supermodel who ___ adamantly in favor of plastic surgery. Options: 1) were, 2) was. Answer: ","1) was, 2) were",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.00071838836, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.00071838836), TopLogprob(token='1', bytes=[49], logprob=-7.2394614), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-15.4371195), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-16.038181), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.540491)])]"
