item_id,sentence_type,target,option,alt_option,prompt,alt_prompt,answer_option,answer,raw_probs
6,IC,Bob comforted the leader of the activists who ___ .,"1) was, 2) were","1) were, 2) was","Sentence: Bob comforted the leader of the activists who ___ . Options: 1) was, 2) were. Answer: ","Sentence: Bob comforted the leader of the activists who ___ . Options: 1) were, 2) was. Answer: ","1) was, 2) were",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-3.1281633e-07, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-3.1281633e-07), TopLogprob(token='2', bytes=[50], logprob=-15.943954), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.036552), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-16.993023), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-18.210602)])]"
6,nonIC,Bob greeted the leader of the activists who ___ .,"1) was, 2) were","1) were, 2) was","Sentence: Bob greeted the leader of the activists who ___ . Options: 1) was, 2) were. Answer: ","Sentence: Bob greeted the leader of the activists who ___ . Options: 1) were, 2) was. Answer: ","1) were, 2) was",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.22361945, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.22361945), TopLogprob(token='1', bytes=[49], logprob=-1.6075382), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-15.197832), TopLogprob(token='(', bytes=[40], logprob=-18.494051), TopLogprob(token='Since', bytes=[83, 105, 110, 99, 101], logprob=-18.51634)])]"
7,IC,Laura envies the manager of the cashiers who ___ .,"1) has, 2) have","1) have, 2) has","Sentence: Laura envies the manager of the cashiers who ___ . Options: 1) has, 2) have. Answer: ","Sentence: Laura envies the manager of the cashiers who ___ . Options: 1) have, 2) has. Answer: ","1) have, 2) has",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.00028719936, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.00028719936), TopLogprob(token='1', bytes=[49], logprob=-8.156423), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-15.397618), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-17.468882), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-18.27912)])]"
7,nonIC,Laura knows the manager of the cashiers who ___ .,"1) has, 2) have","1) have, 2) has","Sentence: Laura knows the manager of the cashiers who ___ . Options: 1) has, 2) have. Answer: ","Sentence: Laura knows the manager of the cashiers who ___ . Options: 1) have, 2) has. Answer: ","1) have, 2) has",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.5196578, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.5196578), TopLogprob(token='2', bytes=[50], logprob=-0.90318745), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-15.984254), TopLogprob(token='Since', bytes=[83, 105, 110, 99, 101], logprob=-16.76265), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-18.37169)])]"
8,IC,Zack valued the daughter of the shopkeepers who ___ .,"1) was, 2) were","1) were, 2) was","Sentence: Zack valued the daughter of the shopkeepers who ___ . Options: 1) was, 2) were. Answer: ","Sentence: Zack valued the daughter of the shopkeepers who ___ . Options: 1) were, 2) was. Answer: ","1) were, 2) was",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-3.1737043e-06, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-3.1737043e-06), TopLogprob(token='2', bytes=[50], logprob=-12.743873), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-16.11319), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.590656), TopLogprob(token='Since', bytes=[83, 105, 110, 99, 101], logprob=-16.89965)])]"
8,nonIC,Zack recognized the daughter of the shopkeepers who ___ .,"1) was, 2) were","1) were, 2) was","Sentence: Zack recognized the daughter of the shopkeepers who ___ . Options: 1) was, 2) were. Answer: ","Sentence: Zack recognized the daughter of the shopkeepers who ___ . Options: 1) were, 2) was. Answer: ","1) was, 2) were",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.0019682467, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.0019682467), TopLogprob(token='1', bytes=[49], logprob=-6.231617), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.825367), TopLogprob(token='(', bytes=[40], logprob=-18.408646), TopLogprob(token='Two', bytes=[84, 119, 111], logprob=-18.78657)])]"
9,IC,Sarah fears the uncle of the toddlers who ___ .,"1) is, 2) are","1) are, 2) is","Sentence: Sarah fears the uncle of the toddlers who ___ . Options: 1) is, 2) are. Answer: ","Sentence: Sarah fears the uncle of the toddlers who ___ . Options: 1) are, 2) is. Answer: ","1) is, 2) are",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.36843377, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.36843377), TopLogprob(token='1', bytes=[49], logprob=-1.1770618), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.121391), TopLogprob(token='(', bytes=[40], logprob=-18.137646), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-18.416132)])]"
9,nonIC,Sarah jogs with the uncle of the toddlers who ___ .,"1) is, 2) are","1) are, 2) is","Sentence: Sarah jogs with the uncle of the toddlers who ___ . Options: 1) is, 2) are. Answer: ","Sentence: Sarah jogs with the uncle of the toddlers who ___ . Options: 1) are, 2) is. Answer: ","1) is, 2) are",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.001544857, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.001544857), TopLogprob(token='1', bytes=[49], logprob=-6.4737015), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.37157), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-18.89605), TopLogprob(token='(', bytes=[40], logprob=-18.981346)])]"
10,IC,Adam noticed the representative of the employees who ___ .,"1) was, 2) were","1) were, 2) was","Sentence: Adam noticed the representative of the employees who ___ . Options: 1) was, 2) were. Answer: ","Sentence: Adam noticed the representative of the employees who ___ . Options: 1) were, 2) was. Answer: ","1) was, 2) were",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-4.3202e-07, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-4.3202e-07), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-16.446407), TopLogprob(token='2', bytes=[50], logprob=-16.503548), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.552382), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-18.336458)])]"
10,nonIC,Adam resembled the representative of the employees who ___ .,"1) was, 2) were","1) were, 2) was","Sentence: Adam resembled the representative of the employees who ___ . Options: 1) was, 2) were. Answer: ","Sentence: Adam resembled the representative of the employees who ___ . Options: 1) were, 2) was. Answer: ","1) were, 2) was",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.19799517, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.19799517), TopLogprob(token='1', bytes=[49], logprob=-1.7168779), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.778496), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-18.380472), TopLogprob(token='(', bytes=[40], logprob=-18.412014)])]"
11,IC,Tina praised the gardeners of the millionaire who ___ .,"1) has, 2) have","1) have, 2) has","Sentence: Tina praised the gardeners of the millionaire who ___ . Options: 1) has, 2) have. Answer: ","Sentence: Tina praised the gardeners of the millionaire who ___ . Options: 1) have, 2) has. Answer: ","1) has, 2) have",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.0002937519, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.0002937519), TopLogprob(token='2', bytes=[50], logprob=-8.133173), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.997225), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-19.867476), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-20.033539)])]"
11,nonIC,Tina met the gardeners of the millionaire who ___ .,"1) has, 2) have","1) have, 2) has","Sentence: Tina met the gardeners of the millionaire who ___ . Options: 1) has, 2) have. Answer: ","Sentence: Tina met the gardeners of the millionaire who ___ . Options: 1) have, 2) has. Answer: ","1) has, 2) have",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.0014497563, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.0014497563), TopLogprob(token='2', bytes=[50], logprob=-6.537094), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.630684), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-20.920492), TopLogprob(token=' ', bytes=[32], logprob=-21.183498)])]"
12,IC,Justin hates the cousins of the accountant who ___ .,"1) is, 2) are","1) are, 2) is","Sentence: Justin hates the cousins of the accountant who ___ . Options: 1) is, 2) are. Answer: ","Sentence: Justin hates the cousins of the accountant who ___ . Options: 1) are, 2) is. Answer: ","1) is, 2) are",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-1.11603495e-05, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-1.11603495e-05), TopLogprob(token='2', bytes=[50], logprob=-11.416733), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.01995), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-17.181), TopLogprob(token=' ', bytes=[32], logprob=-19.424854)])]"
12,nonIC,Justin carpools with the cousins of the accountant who ___ .,"1) is, 2) are","1) are, 2) is","Sentence: Justin carpools with the cousins of the accountant who ___ . Options: 1) is, 2) are. Answer: ","Sentence: Justin carpools with the cousins of the accountant who ___ . Options: 1) are, 2) is. Answer: ","1) is, 2) are",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-1.473646e-05, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-1.473646e-05), TopLogprob(token='2', bytes=[50], logprob=-11.129764), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.835651), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-17.5914), TopLogprob(token=' ', bytes=[32], logprob=-19.550777)])]"
13,IC,Emily blamed the nieces of the florist who ___ .,"1) has, 2) have","1) have, 2) has","Sentence: Emily blamed the nieces of the florist who ___ . Options: 1) has, 2) have. Answer: ","Sentence: Emily blamed the nieces of the florist who ___ . Options: 1) have, 2) has. Answer: ","1) have, 2) has",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.0005293222, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.0005293222), TopLogprob(token='1', bytes=[49], logprob=-7.544343), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.03812), TopLogprob(token='Has', bytes=[72, 97, 115], logprob=-19.366825), TopLogprob(token='Two', bytes=[84, 119, 111], logprob=-19.494463)])]"
13,nonIC,Emily waited with the nieces of the florist who ___ .,"1) has, 2) have","1) have, 2) has","Sentence: Emily waited with the nieces of the florist who ___ . Options: 1) has, 2) have. Answer: ","Sentence: Emily waited with the nieces of the florist who ___ . Options: 1) have, 2) has. Answer: ","1) have, 2) has",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-6.6306106e-06, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-6.6306106e-06), TopLogprob(token='1', bytes=[49], logprob=-11.949773), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.464895), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-17.86485), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-18.44742)])]"
14,IC,Joe helped the brothers of the athlete who ___ .,"1) is, 2) are","1) are, 2) is","Sentence: Joe helped the brothers of the athlete who ___ . Options: 1) is, 2) are. Answer: ","Sentence: Joe helped the brothers of the athlete who ___ . Options: 1) are, 2) is. Answer: ","1) is, 2) are",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-4.0722858e-05, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-4.0722858e-05), TopLogprob(token='2', bytes=[50], logprob=-10.110614), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.638994), TopLogprob(token=' ', bytes=[32], logprob=-20.255896), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-20.260357)])]"
14,nonIC,Joe ran into the brothers of the athlete who ___ .,"1) is, 2) are","1) are, 2) is","Sentence: Joe ran into the brothers of the athlete who ___ . Options: 1) is, 2) are. Answer: ","Sentence: Joe ran into the brothers of the athlete who ___ . Options: 1) are, 2) is. Answer: ","1) is, 2) are",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-3.5477897e-05, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-3.5477897e-05), TopLogprob(token='2', bytes=[50], logprob=-10.2491045), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-18.046383), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-20.115812), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-20.233126)])]"
15,IC,Jessica reproached the doctors of the supermodel who ___ .,"1) was, 2) were","1) were, 2) was","Sentence: Jessica reproached the doctors of the supermodel who ___ . Options: 1) was, 2) were. Answer: ","Sentence: Jessica reproached the doctors of the supermodel who ___ . Options: 1) were, 2) was. Answer: ","1) were, 2) was",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.1382326, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.1382326), TopLogprob(token='2', bytes=[50], logprob=-2.0471377), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.947477), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-19.026466), TopLogprob(token='(', bytes=[40], logprob=-20.246897)])]"
15,nonIC,Jessica worked with the doctors of the supermodel who ___ .,"1) was, 2) were","1) were, 2) was","Sentence: Jessica worked with the doctors of the supermodel who ___ . Options: 1) was, 2) were. Answer: ","Sentence: Jessica worked with the doctors of the supermodel who ___ . Options: 1) were, 2) was. Answer: ","1) were, 2) was",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.017539505, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.017539505), TopLogprob(token='1', bytes=[49], logprob=-4.052055), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-18.1569), TopLogprob(token=' ', bytes=[32], logprob=-19.52383), TopLogprob(token='(', bytes=[40], logprob=-19.683533)])]"
16,IC,Brian pacified the associates of the businessman who ___ .,"1) was, 2) were","1) were, 2) was","Sentence: Brian pacified the associates of the businessman who ___ . Options: 1) was, 2) were. Answer: ","Sentence: Brian pacified the associates of the businessman who ___ . Options: 1) were, 2) was. Answer: ","1) was, 2) were",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.058117315, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.058117315), TopLogprob(token='2', bytes=[50], logprob=-2.8742146), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-15.506092), TopLogprob(token='(', bytes=[40], logprob=-19.376427), TopLogprob(token=' ', bytes=[32], logprob=-19.58065)])]"
16,nonIC,Brian visited the associates of the businessman who ___ .,"1) was, 2) were","1) were, 2) was","Sentence: Brian visited the associates of the businessman who ___ . Options: 1) was, 2) were. Answer: ","Sentence: Brian visited the associates of the businessman who ___ . Options: 1) were, 2) was. Answer: ","1) were, 2) was",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.00033236656, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.00033236656), TopLogprob(token='2', bytes=[50], logprob=-8.010087), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.55874), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-18.929855), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-19.0481)])]"
17,IC,Melissa detests the children of the musician who ___ .,"1) is, 2) are","1) are, 2) is","Sentence: Melissa detests the children of the musician who ___ . Options: 1) is, 2) are. Answer: ","Sentence: Melissa detests the children of the musician who ___ . Options: 1) are, 2) is. Answer: ","1) are, 2) is",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.0015819935, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.0015819935), TopLogprob(token='2', bytes=[50], logprob=-6.449851), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.384687), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-18.365993), TopLogprob(token='(', bytes=[40], logprob=-18.771498)])]"
17,nonIC,Melissa babysits the children of the musician who ___ .,"1) is, 2) are","1) are, 2) is","Sentence: Melissa babysits the children of the musician who ___ . Options: 1) is, 2) are. Answer: ","Sentence: Melissa babysits the children of the musician who ___ . Options: 1) are, 2) is. Answer: ","1) is, 2) are",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=0.0, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=0.0), TopLogprob(token='2', bytes=[50], logprob=-16.90998), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.92897), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-17.07875), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-18.270912)])]"
18,IC,Frank thanked the servants of the dictator who ___ .,"1) is, 2) are","1) are, 2) is","Sentence: Frank thanked the servants of the dictator who ___ . Options: 1) is, 2) are. Answer: ","Sentence: Frank thanked the servants of the dictator who ___ . Options: 1) are, 2) is. Answer: ","1) are, 2) is",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-1.3856493e-06, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-1.3856493e-06), TopLogprob(token='2', bytes=[50], logprob=-13.614648), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.76905), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-17.36344), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-17.574347)])]"
18,nonIC,Frank talked to the servants of the dictator who ___ .,"1) is, 2) are","1) are, 2) is","Sentence: Frank talked to the servants of the dictator who ___ . Options: 1) is, 2) are. Answer: ","Sentence: Frank talked to the servants of the dictator who ___ . Options: 1) are, 2) is. Answer: ","1) are, 2) is",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-7.743759e-05, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-7.743759e-05), TopLogprob(token='2', bytes=[50], logprob=-9.467465), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.38945), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-18.171856), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-18.623957)])]"
19,IC,Tracy congratulated the bodyguards of the celebrity who ___ .,"1) was, 2) were","1) were, 2) was","Sentence: Tracy congratulated the bodyguards of the celebrity who ___ . Options: 1) was, 2) were. Answer: ","Sentence: Tracy congratulated the bodyguards of the celebrity who ___ . Options: 1) were, 2) was. Answer: ","1) were, 2) was",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-1.7432603e-06, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-1.7432603e-06), TopLogprob(token='2', bytes=[50], logprob=-13.474417), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-15.841604), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-16.53893), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-17.114706)])]"
