item_id,sentence_type,target,option,alt_option,prompt,alt_prompt,answer_option,answer,raw_probs
6,IC,Bob comforted the leader of the activists who ___ .,"1) was, 2) were","1) were, 2) was","Sentence: Bob comforted the leader of the activists who ___ . Options: 1) was, 2) were. Answer: ","Sentence: Bob comforted the leader of the activists who ___ . Options: 1) were, 2) was. Answer: ","1) was, 2) were",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-3.1281633e-07, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-3.1281633e-07), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.056541), TopLogprob(token='2', bytes=[50], logprob=-16.16261), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-16.751268), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-18.18559)])]"
6,nonIC,Bob greeted the leader of the activists who ___ .,"1) was, 2) were","1) were, 2) was","Sentence: Bob greeted the leader of the activists who ___ . Options: 1) was, 2) were. Answer: ","Sentence: Bob greeted the leader of the activists who ___ . Options: 1) were, 2) was. Answer: ","1) were, 2) was",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.022186536, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.022186536), TopLogprob(token='1', bytes=[49], logprob=-3.8193438), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.122091), TopLogprob(token='(', bytes=[40], logprob=-18.951075), TopLogprob(token=' ', bytes=[32], logprob=-19.158083)])]"
7,IC,Laura envies the manager of the cashiers who ___ .,"1) has, 2) have","1) have, 2) has","Sentence: Laura envies the manager of the cashiers who ___ . Options: 1) has, 2) have. Answer: ","Sentence: Laura envies the manager of the cashiers who ___ . Options: 1) have, 2) has. Answer: ","1) has, 2) have",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-3.1281633e-07, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-3.1281633e-07), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.099728), TopLogprob(token='2', bytes=[50], logprob=-16.179718), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-16.883724), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-17.454681)])]"
7,nonIC,Laura knows the manager of the cashiers who ___ .,"1) has, 2) have","1) have, 2) has","Sentence: Laura knows the manager of the cashiers who ___ . Options: 1) has, 2) have. Answer: ","Sentence: Laura knows the manager of the cashiers who ___ . Options: 1) have, 2) has. Answer: ","1) has, 2) have",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.00017076306, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.00017076306), TopLogprob(token='2', bytes=[50], logprob=-8.6757765), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.7112), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-18.312), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-19.511553)])]"
8,IC,Zack valued the daughter of the shopkeepers who ___ .,"1) was, 2) were","1) were, 2) was","Sentence: Zack valued the daughter of the shopkeepers who ___ . Options: 1) was, 2) were. Answer: ","Sentence: Zack valued the daughter of the shopkeepers who ___ . Options: 1) were, 2) was. Answer: ","1) was, 2) were",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.0508311, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.0508311), TopLogprob(token='1', bytes=[49], logprob=-3.004555), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.528978), TopLogprob(token='(', bytes=[40], logprob=-19.21459), TopLogprob(token=' ', bytes=[32], logprob=-19.991735)])]"
8,nonIC,Zack recognized the daughter of the shopkeepers who ___ .,"1) was, 2) were","1) were, 2) was","Sentence: Zack recognized the daughter of the shopkeepers who ___ . Options: 1) was, 2) were. Answer: ","Sentence: Zack recognized the daughter of the shopkeepers who ___ . Options: 1) were, 2) was. Answer: ","1) was, 2) were",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.0007257753, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.0007257753), TopLogprob(token='1', bytes=[49], logprob=-7.2287607), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.001186), TopLogprob(token='(', bytes=[40], logprob=-18.80326), TopLogprob(token='Two', bytes=[84, 119, 111], logprob=-18.848083)])]"
9,IC,Sarah fears the uncle of the toddlers who ___ .,"1) is, 2) are","1) are, 2) is","Sentence: Sarah fears the uncle of the toddlers who ___ . Options: 1) is, 2) are. Answer: ","Sentence: Sarah fears the uncle of the toddlers who ___ . Options: 1) are, 2) is. Answer: ","1) are, 2) is",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-3.9650025e-05, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-3.9650025e-05), TopLogprob(token='2', bytes=[50], logprob=-10.144007), TopLogprob(token='Since', bytes=[83, 105, 110, 99, 101], logprob=-16.560486), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.724817), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-16.838114)])]"
9,nonIC,Sarah jogs with the uncle of the toddlers who ___ .,"1) is, 2) are","1) are, 2) is","Sentence: Sarah jogs with the uncle of the toddlers who ___ . Options: 1) is, 2) are. Answer: ","Sentence: Sarah jogs with the uncle of the toddlers who ___ . Options: 1) are, 2) is. Answer: ","1) is, 2) are",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.0011653418, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.0011653418), TopLogprob(token='1', bytes=[49], logprob=-6.755499), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.543657), TopLogprob(token='Two', bytes=[84, 119, 111], logprob=-18.663008), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-18.981976)])]"
10,IC,Adam noticed the representative of the employees who ___ .,"1) was, 2) were","1) were, 2) was","Sentence: Adam noticed the representative of the employees who ___ . Options: 1) was, 2) were. Answer: ","Sentence: Adam noticed the representative of the employees who ___ . Options: 1) were, 2) was. Answer: ","1) was, 2) were",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-1.9361265e-07, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-1.9361265e-07), TopLogprob(token='2', bytes=[50], logprob=-16.163315), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.804848), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-17.635735), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-18.714275)])]"
10,nonIC,Adam resembled the representative of the employees who ___ .,"1) was, 2) were","1) were, 2) was","Sentence: Adam resembled the representative of the employees who ___ . Options: 1) was, 2) were. Answer: ","Sentence: Adam resembled the representative of the employees who ___ . Options: 1) were, 2) was. Answer: ","1) was, 2) were",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-5.5122365e-07, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-5.5122365e-07), TopLogprob(token='2', bytes=[50], logprob=-14.885667), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.515663), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-17.556438), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-18.502096)])]"
11,IC,Tina praised the gardeners of the millionaire who ___ .,"1) has, 2) have","1) have, 2) has","Sentence: Tina praised the gardeners of the millionaire who ___ . Options: 1) has, 2) have. Answer: ","Sentence: Tina praised the gardeners of the millionaire who ___ . Options: 1) have, 2) has. Answer: ","1) has, 2) have",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-2.6537622e-05, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-2.6537622e-05), TopLogprob(token='2', bytes=[50], logprob=-10.539429), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.025787), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-19.28578), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-19.49884)])]"
11,nonIC,Tina met the gardeners of the millionaire who ___ .,"1) has, 2) have","1) have, 2) has","Sentence: Tina met the gardeners of the millionaire who ___ . Options: 1) has, 2) have. Answer: ","Sentence: Tina met the gardeners of the millionaire who ___ . Options: 1) have, 2) has. Answer: ","1) has, 2) have",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.00018709028, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.00018709028), TopLogprob(token='2', bytes=[50], logprob=-8.584679), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.424328), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-19.622845), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-19.6893)])]"
12,IC,Justin hates the cousins of the accountant who ___ .,"1) is, 2) are","1) are, 2) is","Sentence: Justin hates the cousins of the accountant who ___ . Options: 1) is, 2) are. Answer: ","Sentence: Justin hates the cousins of the accountant who ___ . Options: 1) are, 2) is. Answer: ","1) is, 2) are",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-2.6418418e-05, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-2.6418418e-05), TopLogprob(token='2', bytes=[50], logprob=-10.546883), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.40046), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-18.586472), TopLogprob(token=' ', bytes=[32], logprob=-19.977093)])]"
12,nonIC,Justin carpools with the cousins of the accountant who ___ .,"1) is, 2) are","1) are, 2) is","Sentence: Justin carpools with the cousins of the accountant who ___ . Options: 1) is, 2) are. Answer: ","Sentence: Justin carpools with the cousins of the accountant who ___ . Options: 1) are, 2) is. Answer: ","1) is, 2) are",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-3.0545007e-06, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-3.0545007e-06), TopLogprob(token='2', bytes=[50], logprob=-12.756726), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.602133), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-17.973192), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-18.85067)])]"
13,IC,Emily blamed the nieces of the florist who ___ .,"1) has, 2) have","1) have, 2) has","Sentence: Emily blamed the nieces of the florist who ___ . Options: 1) has, 2) have. Answer: ","Sentence: Emily blamed the nieces of the florist who ___ . Options: 1) have, 2) has. Answer: ","1) have, 2) has",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.0011822503, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.0011822503), TopLogprob(token='1', bytes=[49], logprob=-6.7409644), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.565556), TopLogprob(token='Two', bytes=[84, 119, 111], logprob=-19.60497), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-19.798498)])]"
13,nonIC,Emily waited with the nieces of the florist who ___ .,"1) has, 2) have","1) have, 2) has","Sentence: Emily waited with the nieces of the florist who ___ . Options: 1) has, 2) have. Answer: ","Sentence: Emily waited with the nieces of the florist who ___ . Options: 1) have, 2) has. Answer: ","1) have, 2) has",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-2.1008714e-06, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-2.1008714e-06), TopLogprob(token='1', bytes=[49], logprob=-13.193375), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.423925), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-17.28398), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-17.679296)])]"
14,IC,Joe helped the brothers of the athlete who ___ .,"1) is, 2) are","1) are, 2) is","Sentence: Joe helped the brothers of the athlete who ___ . Options: 1) is, 2) are. Answer: ","Sentence: Joe helped the brothers of the athlete who ___ . Options: 1) are, 2) is. Answer: ","1) are, 2) is",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-9.484132e-05, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-9.484132e-05), TopLogprob(token='1', bytes=[49], logprob=-9.266604), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-15.2394), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-18.296392), TopLogprob(token='""', bytes=[34], logprob=-18.373629)])]"
14,nonIC,Joe ran into the brothers of the athlete who ___ .,"1) is, 2) are","1) are, 2) is","Sentence: Joe ran into the brothers of the athlete who ___ . Options: 1) is, 2) are. Answer: ","Sentence: Joe ran into the brothers of the athlete who ___ . Options: 1) are, 2) is. Answer: ","1) is, 2) are",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.00014334988, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.00014334988), TopLogprob(token='2', bytes=[50], logprob=-8.851109), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.373924), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-19.616533), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-20.031223)])]"
15,IC,Jessica reproached the doctors of the supermodel who ___ .,"1) was, 2) were","1) were, 2) was","Sentence: Jessica reproached the doctors of the supermodel who ___ . Options: 1) was, 2) were. Answer: ","Sentence: Jessica reproached the doctors of the supermodel who ___ . Options: 1) were, 2) was. Answer: ","1) were, 2) was",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.04469734, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.04469734), TopLogprob(token='2', bytes=[50], logprob=-3.1301084), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-18.905205), TopLogprob(token='(', bytes=[40], logprob=-20.346449), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-20.536274)])]"
15,nonIC,Jessica worked with the doctors of the supermodel who ___ .,"1) was, 2) were","1) were, 2) was","Sentence: Jessica worked with the doctors of the supermodel who ___ . Options: 1) was, 2) were. Answer: ","Sentence: Jessica worked with the doctors of the supermodel who ___ . Options: 1) were, 2) was. Answer: ","1) was, 2) were",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-1.5928495e-05, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-1.5928495e-05), TopLogprob(token='2', bytes=[50], logprob=-11.053323), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.963776), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-18.823582), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-19.384634)])]"
16,IC,Brian pacified the associates of the businessman who ___ .,"1) was, 2) were","1) were, 2) was","Sentence: Brian pacified the associates of the businessman who ___ . Options: 1) was, 2) were. Answer: ","Sentence: Brian pacified the associates of the businessman who ___ . Options: 1) were, 2) was. Answer: ","1) was, 2) were",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.017991306, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.017991306), TopLogprob(token='2', bytes=[50], logprob=-4.0268493), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.999516), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-20.321703), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-20.490332)])]"
16,nonIC,Brian visited the associates of the businessman who ___ .,"1) was, 2) were","1) were, 2) was","Sentence: Brian visited the associates of the businessman who ___ . Options: 1) was, 2) were. Answer: ","Sentence: Brian visited the associates of the businessman who ___ . Options: 1) were, 2) was. Answer: ","1) were, 2) was",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.0004101772, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.0004101772), TopLogprob(token='2', bytes=[50], logprob=-7.7991962), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.610163), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-19.63006), TopLogprob(token='(', bytes=[40], logprob=-19.905506)])]"
17,IC,Melissa detests the children of the musician who ___ .,"1) is, 2) are","1) are, 2) is","Sentence: Melissa detests the children of the musician who ___ . Options: 1) is, 2) are. Answer: ","Sentence: Melissa detests the children of the musician who ___ . Options: 1) are, 2) is. Answer: ","1) is, 2) are",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-1.2664457e-06, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-1.2664457e-06), TopLogprob(token='2', bytes=[50], logprob=-13.658544), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.95405), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-16.959654), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-18.728567)])]"
17,nonIC,Melissa babysits the children of the musician who ___ .,"1) is, 2) are","1) are, 2) is","Sentence: Melissa babysits the children of the musician who ___ . Options: 1) is, 2) are. Answer: ","Sentence: Melissa babysits the children of the musician who ___ . Options: 1) are, 2) is. Answer: ","1) is, 2) are",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=0.0, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=0.0), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-16.969822), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.011927), TopLogprob(token='2', bytes=[50], logprob=-17.347935), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-18.557285)])]"
18,IC,Frank thanked the servants of the dictator who ___ .,"1) is, 2) are","1) are, 2) is","Sentence: Frank thanked the servants of the dictator who ___ . Options: 1) is, 2) are. Answer: ","Sentence: Frank thanked the servants of the dictator who ___ . Options: 1) are, 2) is. Answer: ","1) is, 2) are",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.026884425, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.026884425), TopLogprob(token='1', bytes=[49], logprob=-3.6296256), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.19969), TopLogprob(token='(', bytes=[40], logprob=-18.733644), TopLogprob(token=' ', bytes=[32], logprob=-19.452635)])]"
18,nonIC,Frank talked to the servants of the dictator who ___ .,"1) is, 2) are","1) are, 2) is","Sentence: Frank talked to the servants of the dictator who ___ . Options: 1) is, 2) are. Answer: ","Sentence: Frank talked to the servants of the dictator who ___ . Options: 1) are, 2) is. Answer: ","1) is, 2) are",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.2823051, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.2823051), TopLogprob(token='1', bytes=[49], logprob=-1.4026016), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.054274), TopLogprob(token='(', bytes=[40], logprob=-18.440874), TopLogprob(token=' ', bytes=[32], logprob=-18.771488)])]"
19,IC,Tracy congratulated the bodyguards of the celebrity who ___ .,"1) was, 2) were","1) were, 2) was","Sentence: Tracy congratulated the bodyguards of the celebrity who ___ . Options: 1) was, 2) were. Answer: ","Sentence: Tracy congratulated the bodyguards of the celebrity who ___ . Options: 1) were, 2) was. Answer: ","1) were, 2) was",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-1.7432603e-06, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-1.7432603e-06), TopLogprob(token='2', bytes=[50], logprob=-13.363832), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.138338), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-17.428883), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-17.834082)])]"
