item_id,sentence_type,target,option,alt_option,prompt,alt_prompt,answer_option,answer,raw_probs
6,IC,Bob comforted the leader of the activists who ___ .,"1) was, 2) were","1) were, 2) was","Sentence: Bob comforted the leader of the activists who ___ . Options: 1) was, 2) were. Answer: ","Sentence: Bob comforted the leader of the activists who ___ . Options: 1) were, 2) was. Answer: ","1) was, 2) were",1) was,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.007267256, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.007267256), TopLogprob(token='2', bytes=[50], logprob=-5.0072675), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-8.382267), TopLogprob(token='was', bytes=[119, 97, 115], logprob=-8.882267), TopLogprob(token='Was', bytes=[87, 97, 115], logprob=-9.132267)]), ChatCompletionTokenLogprob(token=')', bytes=[41], logprob=-0.6947699, top_logprobs=[TopLogprob(token=')', bytes=[41], logprob=-0.6947699), TopLogprob(token='<|end|>', bytes=None, logprob=-0.6947699), TopLogprob(token='.', bytes=[46], logprob=-6.44477), TopLogprob(token='<|end|>', bytes=None, logprob=-11.44477), TopLogprob(token=').', bytes=[41, 46], logprob=-11.69477)]), ChatCompletionTokenLogprob(token=' was', bytes=[32, 119, 97, 115], logprob=-1.5451682e-05, top_logprobs=[TopLogprob(token=' was', bytes=[32, 119, 97, 115], logprob=-1.5451682e-05), TopLogprob(token=' Was', bytes=[32, 87, 97, 115], logprob=-11.250015), TopLogprob(token=' ', bytes=[32], logprob=-13.000015), TopLogprob(token='was', bytes=[119, 97, 115], logprob=-17.250015), TopLogprob(token='<|end|>', bytes=None, logprob=-17.250015)])]"
6,nonIC,Bob greeted the leader of the activists who ___ .,"1) was, 2) were","1) were, 2) was","Sentence: Bob greeted the leader of the activists who ___ . Options: 1) was, 2) were. Answer: ","Sentence: Bob greeted the leader of the activists who ___ . Options: 1) were, 2) was. Answer: ","1) were, 2) was",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.08922963, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.08922963), TopLogprob(token='2', bytes=[50], logprob=-2.4642296), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-8.33923), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-10.71423), TopLogprob(token='were', bytes=[119, 101, 114, 101], logprob=-11.58923)])]"
7,IC,Laura envies the manager of the cashiers who ___ .,"1) has, 2) have","1) have, 2) has","Sentence: Laura envies the manager of the cashiers who ___ . Options: 1) has, 2) have. Answer: ","Sentence: Laura envies the manager of the cashiers who ___ . Options: 1) have, 2) has. Answer: ","1) has, 2) have",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.3132893, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.3132893), TopLogprob(token='2', bytes=[50], logprob=-1.3132893), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-11.18829), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-11.81329), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-12.93829)])]"
7,nonIC,Laura knows the manager of the cashiers who ___ .,"1) has, 2) have","1) have, 2) has","Sentence: Laura knows the manager of the cashiers who ___ . Options: 1) has, 2) have. Answer: ","Sentence: Laura knows the manager of the cashiers who ___ . Options: 1) have, 2) has. Answer: ","1) has, 2) have",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.029776642, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.029776642), TopLogprob(token='1', bytes=[49], logprob=-3.5297766), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-11.154777), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-12.279777), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-12.279777)])]"
8,IC,Zack valued the daughter of the shopkeepers who ___ .,"1) was, 2) were","1) were, 2) was","Sentence: Zack valued the daughter of the shopkeepers who ___ . Options: 1) was, 2) were. Answer: ","Sentence: Zack valued the daughter of the shopkeepers who ___ . Options: 1) were, 2) was. Answer: ","1) was, 2) were",2) were.,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.4744648, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.4744648), TopLogprob(token='1', bytes=[49], logprob=-0.9744648), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-8.349464), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-9.224464), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-10.599464)]), ChatCompletionTokenLogprob(token=')', bytes=[41], logprob=-0.2544598, top_logprobs=[TopLogprob(token=')', bytes=[41], logprob=-0.2544598), TopLogprob(token='<|end|>', bytes=None, logprob=-1.5044599), TopLogprob(token='.', bytes=[46], logprob=-6.00446), TopLogprob(token=').', bytes=[41, 46], logprob=-10.754459), TopLogprob(token=':', bytes=[58], logprob=-11.504459)]), ChatCompletionTokenLogprob(token=' were', bytes=[32, 119, 101, 114, 101], logprob=-2.4584822e-06, top_logprobs=[TopLogprob(token=' were', bytes=[32, 119, 101, 114, 101], logprob=-2.4584822e-06), TopLogprob(token=' Were', bytes=[32, 87, 101, 114, 101], logprob=-13.500003), TopLogprob(token=' ', bytes=[32], logprob=-14.000003), TopLogprob(token=' wer', bytes=[32, 119, 101, 114], logprob=-16.500002), TopLogprob(token='<|end|>', bytes=None, logprob=-17.500002)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0007105246, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0007105246), TopLogprob(token='<|end|>', bytes=None, logprob=-7.2507105), TopLogprob(token='.\n', bytes=[46, 10], logprob=-15.2507105), TopLogprob(token='.\n\n', bytes=[46, 10, 10], logprob=-15.7507105), TopLogprob(token='.""', bytes=[46, 34], logprob=-16.750711)])]"
8,nonIC,Zack recognized the daughter of the shopkeepers who ___ .,"1) was, 2) were","1) were, 2) was","Sentence: Zack recognized the daughter of the shopkeepers who ___ . Options: 1) was, 2) were. Answer: ","Sentence: Zack recognized the daughter of the shopkeepers who ___ . Options: 1) were, 2) was. Answer: ","1) was, 2) were",2) were.,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.5761456, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.5761456), TopLogprob(token='1', bytes=[49], logprob=-0.8261456), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-8.576145), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-11.826145), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-12.576145)]), ChatCompletionTokenLogprob(token=')', bytes=[41], logprob=-0.5768543, top_logprobs=[TopLogprob(token=')', bytes=[41], logprob=-0.5768543), TopLogprob(token='<|end|>', bytes=None, logprob=-0.8268543), TopLogprob(token='.', bytes=[46], logprob=-7.076854), TopLogprob(token=').', bytes=[41, 46], logprob=-10.826855), TopLogprob(token='<|end|>', bytes=None, logprob=-11.076855)]), ChatCompletionTokenLogprob(token=' were', bytes=[32, 119, 101, 114, 101], logprob=-1.9816675e-06, top_logprobs=[TopLogprob(token=' were', bytes=[32, 119, 101, 114, 101], logprob=-1.9816675e-06), TopLogprob(token=' ', bytes=[32], logprob=-13.750002), TopLogprob(token=' Were', bytes=[32, 87, 101, 114, 101], logprob=-14.500002), TopLogprob(token='<|end|>', bytes=None, logprob=-16.250002), TopLogprob(token=' wer', bytes=[32, 119, 101, 114], logprob=-16.500002)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0009121788, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0009121788), TopLogprob(token='<|end|>', bytes=None, logprob=-7.000912), TopLogprob(token='.\n\n', bytes=[46, 10, 10], logprob=-15.000912), TopLogprob(token='.\n', bytes=[46, 10], logprob=-15.250912), TopLogprob(token='.""', bytes=[46, 34], logprob=-16.000912)])]"
9,IC,Sarah fears the uncle of the toddlers who ___ .,"1) is, 2) are","1) are, 2) is","Sentence: Sarah fears the uncle of the toddlers who ___ . Options: 1) is, 2) are. Answer: ","Sentence: Sarah fears the uncle of the toddlers who ___ . Options: 1) are, 2) is. Answer: ","1) is, 2) are",1) is,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.2813736, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.2813736), TopLogprob(token='2', bytes=[50], logprob=-1.4063736), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-8.781374), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-10.031374), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-12.156374)]), ChatCompletionTokenLogprob(token=')', bytes=[41], logprob=-0.57776195, top_logprobs=[TopLogprob(token=')', bytes=[41], logprob=-0.57776195), TopLogprob(token='<|end|>', bytes=None, logprob=-0.82776195), TopLogprob(token='.', bytes=[46], logprob=-6.327762), TopLogprob(token='<|end|>', bytes=None, logprob=-11.327762), TopLogprob(token=').', bytes=[41, 46], logprob=-11.827762)]), ChatCompletionTokenLogprob(token=' is', bytes=[32, 105, 115], logprob=-3.888926e-06, top_logprobs=[TopLogprob(token=' is', bytes=[32, 105, 115], logprob=-3.888926e-06), TopLogprob(token=' ', bytes=[32], logprob=-13.000004), TopLogprob(token=' Is', bytes=[32, 73, 115], logprob=-13.500004), TopLogprob(token=' are', bytes=[32, 97, 114, 101], logprob=-15.750004), TopLogprob(token='\tis', bytes=[9, 105, 115], logprob=-16.500004)])]"
9,nonIC,Sarah jogs with the uncle of the toddlers who ___ .,"1) is, 2) are","1) are, 2) is","Sentence: Sarah jogs with the uncle of the toddlers who ___ . Options: 1) is, 2) are. Answer: ","Sentence: Sarah jogs with the uncle of the toddlers who ___ . Options: 1) are, 2) is. Answer: ","1) are, 2) is",1) are,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.119326115, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.119326115), TopLogprob(token='2', bytes=[50], logprob=-2.244326), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-5.369326), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-6.369326), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-10.619326)]), ChatCompletionTokenLogprob(token=')', bytes=[41], logprob=-0.6957977, top_logprobs=[TopLogprob(token=')', bytes=[41], logprob=-0.6957977), TopLogprob(token='<|end|>', bytes=None, logprob=-0.6957977), TopLogprob(token='.', bytes=[46], logprob=-5.945798), TopLogprob(token='<|end|>', bytes=None, logprob=-11.695798), TopLogprob(token=').', bytes=[41, 46], logprob=-12.195798)]), ChatCompletionTokenLogprob(token=' are', bytes=[32, 97, 114, 101], logprob=-3.1737043e-06, top_logprobs=[TopLogprob(token=' are', bytes=[32, 97, 114, 101], logprob=-3.1737043e-06), TopLogprob(token=' Are', bytes=[32, 65, 114, 101], logprob=-13.250003), TopLogprob(token=' ', bytes=[32], logprob=-13.750003), TopLogprob(token=' is', bytes=[32, 105, 115], logprob=-15.500003), TopLogprob(token=' The', bytes=[32, 84, 104, 101], logprob=-17.000004)])]"
10,IC,Adam noticed the representative of the employees who ___ .,"1) was, 2) were","1) were, 2) was","Sentence: Adam noticed the representative of the employees who ___ . Options: 1) was, 2) were. Answer: ","Sentence: Adam noticed the representative of the employees who ___ . Options: 1) were, 2) was. Answer: ","1) were, 2) was",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.31345525, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.31345525), TopLogprob(token='1', bytes=[49], logprob=-1.3134552), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-8.813456), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-10.688456), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-11.313456)])]"
10,nonIC,Adam resembled the representative of the employees who ___ .,"1) was, 2) were","1) were, 2) was","Sentence: Adam resembled the representative of the employees who ___ . Options: 1) was, 2) were. Answer: ","Sentence: Adam resembled the representative of the employees who ___ . Options: 1) were, 2) was. Answer: ","1) was, 2) were",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.38770267, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.38770267), TopLogprob(token='1', bytes=[49], logprob=-1.1377027), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-7.5127025), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-8.262703), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-11.637703)])]"
11,IC,Tina praised the gardeners of the millionaire who ___ .,"1) has, 2) have","1) have, 2) has","Sentence: Tina praised the gardeners of the millionaire who ___ . Options: 1) has, 2) have. Answer: ","Sentence: Tina praised the gardeners of the millionaire who ___ . Options: 1) have, 2) has. Answer: ","1) has, 2) have",2) have.,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.47638094, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.47638094), TopLogprob(token='1', bytes=[49], logprob=-0.97638094), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-6.226381), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-8.476381), TopLogprob(token='Have', bytes=[72, 97, 118, 101], logprob=-10.476381)]), ChatCompletionTokenLogprob(token=')', bytes=[41], logprob=-0.69394594, top_logprobs=[TopLogprob(token=')', bytes=[41], logprob=-0.69394594), TopLogprob(token='<|end|>', bytes=None, logprob=-0.69394594), TopLogprob(token='.', bytes=[46], logprob=-7.193946), TopLogprob(token='<|end|>', bytes=None, logprob=-10.943946), TopLogprob(token=').', bytes=[41, 46], logprob=-11.193946)]), ChatCompletionTokenLogprob(token=' have', bytes=[32, 104, 97, 118, 101], logprob=-1.504853e-06, top_logprobs=[TopLogprob(token=' have', bytes=[32, 104, 97, 118, 101], logprob=-1.504853e-06), TopLogprob(token=' ', bytes=[32], logprob=-13.750002), TopLogprob(token=' Have', bytes=[32, 72, 97, 118, 101], logprob=-15.500002), TopLogprob(token=' haben', bytes=[32, 104, 97, 98, 101, 110], logprob=-17.250002), TopLogprob(token=' hebben', bytes=[32, 104, 101, 98, 98, 101, 110], logprob=-18.000002)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.004079709, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.004079709), TopLogprob(token='<|end|>', bytes=None, logprob=-5.50408), TopLogprob(token='.\n\n', bytes=[46, 10, 10], logprob=-14.50408), TopLogprob(token='.\n', bytes=[46, 10], logprob=-14.50408), TopLogprob(token='.""', bytes=[46, 34], logprob=-16.50408)])]"
