item_id,sentence_type,target,option,alt_option,prompt,alt_prompt,answer_option,answer,raw_probs
6,IC,Bob comforted the leader of the activists who ___ .,"1) was, 2) were","1) were, 2) was","Sentence: Bob comforted the leader of the activists who ___ . Options: 1) was, 2) were. Answer: ","Sentence: Bob comforted the leader of the activists who ___ . Options: 1) were, 2) was. Answer: ","1) were, 2) was",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.38689712, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.38689712), TopLogprob(token='2', bytes=[50], logprob=-1.1368971), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-10.886897), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-12.761897), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-13.761897)])]"
6,nonIC,Bob greeted the leader of the activists who ___ .,"1) was, 2) were","1) were, 2) was","Sentence: Bob greeted the leader of the activists who ___ . Options: 1) was, 2) were. Answer: ","Sentence: Bob greeted the leader of the activists who ___ . Options: 1) were, 2) was. Answer: ","1) was, 2) were",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.22545667, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.22545667), TopLogprob(token='2', bytes=[50], logprob=-1.6004567), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-10.725456), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-11.225456), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-12.725456)])]"
7,IC,Laura envies the manager of the cashiers who ___ .,"1) has, 2) have","1) have, 2) has","Sentence: Laura envies the manager of the cashiers who ___ . Options: 1) has, 2) have. Answer: ","Sentence: Laura envies the manager of the cashiers who ___ . Options: 1) have, 2) has. Answer: ","1) has, 2) have",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.6944156, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.6944156), TopLogprob(token='2', bytes=[50], logprob=-0.6944156), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-6.8194156), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-9.569416), TopLogprob(token='In', bytes=[73, 110], logprob=-10.694416)])]"
7,nonIC,Laura knows the manager of the cashiers who ___ .,"1) has, 2) have","1) have, 2) has","Sentence: Laura knows the manager of the cashiers who ___ . Options: 1) has, 2) have. Answer: ","Sentence: Laura knows the manager of the cashiers who ___ . Options: 1) have, 2) has. Answer: ","1) has, 2) have",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.08896401, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.08896401), TopLogprob(token='1', bytes=[49], logprob=-2.463964), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-11.463964), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-11.713964), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-12.963964)])]"
8,IC,Zack valued the daughter of the shopkeepers who ___ .,"1) was, 2) were","1) were, 2) was","Sentence: Zack valued the daughter of the shopkeepers who ___ . Options: 1) was, 2) were. Answer: ","Sentence: Zack valued the daughter of the shopkeepers who ___ . Options: 1) were, 2) was. Answer: ","1) was, 2) were",2) were.,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.47446418, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.47446418), TopLogprob(token='1', bytes=[49], logprob=-0.9744642), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-8.349464), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-9.224464), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-10.599464)]), ChatCompletionTokenLogprob(token=')', bytes=[41], logprob=-0.31564832, top_logprobs=[TopLogprob(token=')', bytes=[41], logprob=-0.31564832), TopLogprob(token='<|end|>', bytes=None, logprob=-1.3156483), TopLogprob(token='.', bytes=[46], logprob=-6.065648), TopLogprob(token=').', bytes=[41, 46], logprob=-10.815648), TopLogprob(token=':', bytes=[58], logprob=-11.315648)]), ChatCompletionTokenLogprob(token=' were', bytes=[32, 119, 101, 114, 101], logprob=-1.9816675e-06, top_logprobs=[TopLogprob(token=' were', bytes=[32, 119, 101, 114, 101], logprob=-1.9816675e-06), TopLogprob(token=' Were', bytes=[32, 87, 101, 114, 101], logprob=-13.750002), TopLogprob(token=' ', bytes=[32], logprob=-14.250002), TopLogprob(token=' wer', bytes=[32, 119, 101, 114], logprob=-16.250002), TopLogprob(token='<|end|>', bytes=None, logprob=-17.500002)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0019291093, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0019291093), TopLogprob(token='<|end|>', bytes=None, logprob=-6.2519293), TopLogprob(token='.\n', bytes=[46, 10], logprob=-15.251929), TopLogprob(token='.\n\n', bytes=[46, 10, 10], logprob=-16.001928), TopLogprob(token='.""', bytes=[46, 34], logprob=-16.251928)])]"
8,nonIC,Zack recognized the daughter of the shopkeepers who ___ .,"1) was, 2) were","1) were, 2) was","Sentence: Zack recognized the daughter of the shopkeepers who ___ . Options: 1) was, 2) were. Answer: ","Sentence: Zack recognized the daughter of the shopkeepers who ___ . Options: 1) were, 2) was. Answer: ","1) was, 2) were",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.6328925, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.6328925), TopLogprob(token='1', bytes=[49], logprob=-0.7578925), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-8.257893), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-10.632893), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-13.007893)])]"
9,IC,Sarah fears the uncle of the toddlers who ___ .,"1) is, 2) are","1) are, 2) is","Sentence: Sarah fears the uncle of the toddlers who ___ . Options: 1) is, 2) are. Answer: ","Sentence: Sarah fears the uncle of the toddlers who ___ . Options: 1) are, 2) is. Answer: ","1) are, 2) is",2) is.,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.5778692, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.5778692), TopLogprob(token='1', bytes=[49], logprob=-0.8278692), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-6.5778694), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-7.7028694), TopLogprob(token='In', bytes=[73, 110], logprob=-10.952869)]), ChatCompletionTokenLogprob(token=')', bytes=[41], logprob=-0.5770684, top_logprobs=[TopLogprob(token=')', bytes=[41], logprob=-0.5770684), TopLogprob(token='<|end|>', bytes=None, logprob=-0.8270684), TopLogprob(token='.', bytes=[46], logprob=-6.8270683), TopLogprob(token='<|end|>', bytes=None, logprob=-10.827068), TopLogprob(token=').', bytes=[41, 46], logprob=-11.577068)]), ChatCompletionTokenLogprob(token=' is', bytes=[32, 105, 115], logprob=-2.6968896e-06, top_logprobs=[TopLogprob(token=' is', bytes=[32, 105, 115], logprob=-2.6968896e-06), TopLogprob(token=' Is', bytes=[32, 73, 115], logprob=-13.500003), TopLogprob(token=' ', bytes=[32], logprob=-13.750003), TopLogprob(token='\tis', bytes=[9, 105, 115], logprob=-16.250002), TopLogprob(token='<|end|>', bytes=None, logprob=-16.750002)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.005234833, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.005234833), TopLogprob(token='<|end|>', bytes=None, logprob=-5.2552347), TopLogprob(token='.\n', bytes=[46, 10], logprob=-14.755235), TopLogprob(token='.\n\n', bytes=[46, 10, 10], logprob=-15.255235), TopLogprob(token='.""', bytes=[46, 34], logprob=-16.005236)])]"
9,nonIC,Sarah jogs with the uncle of the toddlers who ___ .,"1) is, 2) are","1) are, 2) is","Sentence: Sarah jogs with the uncle of the toddlers who ___ . Options: 1) is, 2) are. Answer: ","Sentence: Sarah jogs with the uncle of the toddlers who ___ . Options: 1) are, 2) is. Answer: ","1) is, 2) are",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.043504234, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.043504234), TopLogprob(token='1', bytes=[49], logprob=-3.1685042), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-8.168504), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-8.543504), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-10.918504)])]"
10,IC,Adam noticed the representative of the employees who ___ .,"1) was, 2) were","1) were, 2) was","Sentence: Adam noticed the representative of the employees who ___ . Options: 1) was, 2) were. Answer: ","Sentence: Adam noticed the representative of the employees who ___ . Options: 1) were, 2) was. Answer: ","1) were, 2) was",2) was.,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.1272355, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.1272355), TopLogprob(token='1', bytes=[49], logprob=-2.1272354), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-8.252235), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-10.752235), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-11.252235)]), ChatCompletionTokenLogprob(token=')', bytes=[41], logprob=-0.38771003, top_logprobs=[TopLogprob(token=')', bytes=[41], logprob=-0.38771003), TopLogprob(token='<|end|>', bytes=None, logprob=-1.1377101), TopLogprob(token='.', bytes=[46], logprob=-7.13771), TopLogprob(token='<|end|>', bytes=None, logprob=-11.13771), TopLogprob(token=').', bytes=[41, 46], logprob=-12.13771)]), ChatCompletionTokenLogprob(token=' was', bytes=[32, 119, 97, 115], logprob=-2.1008714e-06, top_logprobs=[TopLogprob(token=' was', bytes=[32, 119, 97, 115], logprob=-2.1008714e-06), TopLogprob(token=' Was', bytes=[32, 87, 97, 115], logprob=-13.250002), TopLogprob(token=' ', bytes=[32], logprob=-15.250002), TopLogprob(token='<|end|>', bytes=None, logprob=-17.500002), TopLogprob(token=' is', bytes=[32, 105, 115], logprob=-19.000002)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0067161983, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0067161983), TopLogprob(token='<|end|>', bytes=None, logprob=-5.0067163), TopLogprob(token='.\n\n', bytes=[46, 10, 10], logprob=-15.256716), TopLogprob(token='.\n', bytes=[46, 10], logprob=-15.506716), TopLogprob(token='.""', bytes=[46, 34], logprob=-15.506716)])]"
10,nonIC,Adam resembled the representative of the employees who ___ .,"1) was, 2) were","1) were, 2) was","Sentence: Adam resembled the representative of the employees who ___ . Options: 1) was, 2) were. Answer: ","Sentence: Adam resembled the representative of the employees who ___ . Options: 1) were, 2) was. Answer: ","1) were, 2) was",2) was.,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.07916341, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.07916341), TopLogprob(token='1', bytes=[49], logprob=-2.5791633), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-8.954164), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-9.079164), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-10.579164)]), ChatCompletionTokenLogprob(token=')', bytes=[41], logprob=-0.10060732, top_logprobs=[TopLogprob(token=')', bytes=[41], logprob=-0.10060732), TopLogprob(token='<|end|>', bytes=None, logprob=-2.3506074), TopLogprob(token='.', bytes=[46], logprob=-7.8506074), TopLogprob(token='<|end|>', bytes=None, logprob=-12.350607), TopLogprob(token=').', bytes=[41, 46], logprob=-13.100607)]), ChatCompletionTokenLogprob(token=' was', bytes=[32, 119, 97, 115], logprob=-1.378283e-05, top_logprobs=[TopLogprob(token=' was', bytes=[32, 119, 97, 115], logprob=-1.378283e-05), TopLogprob(token=' Was', bytes=[32, 87, 97, 115], logprob=-11.500013), TopLogprob(token=' ', bytes=[32], logprob=-12.750013), TopLogprob(token='<|end|>', bytes=None, logprob=-14.250013), TopLogprob(token=' is', bytes=[32, 105, 115], logprob=-18.000013)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.005234356, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.005234356), TopLogprob(token='<|end|>', bytes=None, logprob=-5.2552342), TopLogprob(token='.\n\n', bytes=[46, 10, 10], logprob=-15.505235), TopLogprob(token='.\n', bytes=[46, 10], logprob=-15.755235), TopLogprob(token='.""', bytes=[46, 34], logprob=-16.005234)])]"
11,IC,Tina praised the gardeners of the millionaire who ___ .,"1) has, 2) have","1) have, 2) has","Sentence: Tina praised the gardeners of the millionaire who ___ . Options: 1) has, 2) have. Answer: ","Sentence: Tina praised the gardeners of the millionaire who ___ . Options: 1) have, 2) has. Answer: ","1) have, 2) has",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.1003242, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.1003242), TopLogprob(token='1', bytes=[49], logprob=-2.3503242), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-9.600325), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-10.100325), TopLogprob(token='Has', bytes=[72, 97, 115], logprob=-12.975325)])]"
11,nonIC,Tina met the gardeners of the millionaire who ___ .,"1) has, 2) have","1) have, 2) has","Sentence: Tina met the gardeners of the millionaire who ___ . Options: 1) has, 2) have. Answer: ","Sentence: Tina met the gardeners of the millionaire who ___ . Options: 1) have, 2) has. Answer: ","1) have, 2) has",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.31329387, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.31329387), TopLogprob(token='2', bytes=[50], logprob=-1.3132939), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-11.438293), TopLogprob(token='has', bytes=[104, 97, 115], logprob=-12.063293), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-12.188293)])]"
12,IC,Justin hates the cousins of the accountant who ___ .,"1) is, 2) are","1) are, 2) is","Sentence: Justin hates the cousins of the accountant who ___ . Options: 1) is, 2) are. Answer: ","Sentence: Justin hates the cousins of the accountant who ___ . Options: 1) are, 2) is. Answer: ","1) is, 2) are",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.4743214, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.4743214), TopLogprob(token='1', bytes=[49], logprob=-0.97432137), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-8.474321), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-10.724321), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-12.099321)])]"
12,nonIC,Justin carpools with the cousins of the accountant who ___ .,"1) is, 2) are","1) are, 2) is","Sentence: Justin carpools with the cousins of the accountant who ___ . Options: 1) is, 2) are. Answer: ","Sentence: Justin carpools with the cousins of the accountant who ___ . Options: 1) are, 2) is. Answer: ","1) is, 2) are",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.5761836, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.5761836), TopLogprob(token='1', bytes=[49], logprob=-0.8261836), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-8.951183), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-9.701183), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-9.951183)])]"
13,IC,Emily blamed the nieces of the florist who ___ .,"1) has, 2) have","1) have, 2) has","Sentence: Emily blamed the nieces of the florist who ___ . Options: 1) has, 2) have. Answer: ","Sentence: Emily blamed the nieces of the florist who ___ . Options: 1) have, 2) has. Answer: ","1) has, 2) have",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.0068617207, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.0068617207), TopLogprob(token='1', bytes=[49], logprob=-5.0068617), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-9.006862), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-11.381862), TopLogprob(token='Given', bytes=[71, 105, 118, 101, 110], logprob=-12.631862)])]"
